Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
19204,20.0,0.0,0.0,-2.668418
19204,20.0,0.0,20.0,-2.699552
19204,20.0,0.0,40.0,-2.8417125
19204,20.0,0.0,60.0,-3.1517177
19204,20.0,0.0,80.0,-2.942704
19204,20.0,0.0,100.0,-2.6932943
19204,20.0,0.0,120.0,-3.0098052
19204,20.0,0.0,140.0,-3.076218
19204,20.0,0.0,160.0,-3.1334105
19204,20.0,0.0,180.0,-2.8449767
19204,20.0,0.0,200.0,-2.6771212
19204,20.0,0.0,220.0,-2.440833
19204,20.0,0.0,240.0,-2.4280968
19204,20.0,0.0,260.0,-2.6676202
19204,20.0,0.0,280.0,-2.7430446
19204,20.0,0.0,300.0,-2.803075
19204,20.0,0.0,320.0,-2.849291
19204,20.0,0.0,340.0,-2.6372154
19204,20.0,20.0,0.0,-2.6963408
19204,20.0,20.0,20.0,-2.5910358
19204,20.0,20.0,40.0,-2.5934703
19204,20.0,20.0,60.0,-2.4304504
19204,20.0,20.0,80.0,-2.8107677
19204,20.0,20.0,100.0,-3.345674
19204,20.0,20.0,120.0,-2.8829694
19204,20.0,20.0,140.0,-3.2327669
19204,20.0,20.0,160.0,-3.2587092
19204,20.0,20.0,180.0,-3.268847
19204,20.0,20.0,200.0,-2.8253865
19204,20.0,20.0,220.0,-2.9971778
19204,20.0,20.0,240.0,-2.5661838
19204,20.0,20.0,260.0,-2.7043965
19204,20.0,20.0,280.0,-2.5862284
19204,20.0,20.0,300.0,-3.1057253
19204,20.0,20.0,320.0,-2.846493
19204,20.0,20.0,340.0,-2.9559503
19204,20.0,40.0,0.0,-1.9334049
19204,20.0,40.0,20.0,-2.0605328
19204,20.0,40.0,40.0,-2.1739364
19204,20.0,40.0,60.0,-2.6093023
19204,20.0,40.0,80.0,-2.776974
19204,20.0,40.0,100.0,-2.9925084
19204,20.0,40.0,120.0,-2.7784007
19204,20.0,40.0,140.0,-2.9268134
19204,20.0,40.0,160.0,-2.8877099
19204,20.0,40.0,180.0,-2.3728118
19204,20.0,40.0,200.0,-2.4682162
19204,20.0,40.0,220.0,-2.3788698
19204,20.0,40.0,240.0,-2.1156032
19204,20.0,40.0,260.0,-2.1015656
19204,20.0,40.0,280.0,-2.1361825
19204,20.0,40.0,300.0,-1.9709225
19204,20.0,40.0,320.0,-2.314506
19204,20.0,40.0,340.0,-2.4351285
19204,20.0,60.0,0.0,-2.0437481
19204,20.0,60.0,20.0,-2.295044
19204,20.0,60.0,40.0,-2.3100202
19204,20.0,60.0,60.0,-1.7959491
19204,20.0,60.0,80.0,-1.7408297
19204,20.0,60.0,100.0,-2.1296656
19204,20.0,60.0,120.0,-2.366135
19204,20.0,60.0,140.0,-2.5473974
19204,20.0,60.0,160.0,-2.221624
19204,20.0,60.0,180.0,-2.18045
19204,20.0,60.0,200.0,-2.5326018
19204,20.0,60.0,220.0,-2.5046952
19204,20.0,60.0,240.0,-2.1236625
19204,20.0,60.0,260.0,-2.2763934
19204,20.0,60.0,280.0,-2.06266
19204,20.0,60.0,300.0,-2.305327
19204,20.0,60.0,320.0,-2.3534837
19204,20.0,60.0,340.0,-2.2954679
19204,20.0,80.0,0.0,-1.9976896
19204,20.0,80.0,20.0,-2.2392216
19204,20.0,80.0,40.0,-2.1801944
19204,20.0,80.0,60.0,-2.0278895
19204,20.0,80.0,80.0,-1.8763442
19204,20.0,80.0,100.0,-1.9623206
19204,20.0,80.0,120.0,-2.532474
19204,20.0,80.0,140.0,-2.4697804
19204,20.0,80.0,160.0,-2.1496756
19204,20.0,80.0,180.0,-2.0661957
19204,20.0,80.0,200.0,-1.8728279
19204,20.0,80.0,220.0,-1.9971524
19204,20.0,80.0,240.0,-2.3611686
19204,20.0,80.0,260.0,-1.9936113
19204,20.0,80.0,280.0,-2.0889723
19204,20.0,80.0,300.0,-2.713699
19204,20.0,80.0,320.0,-2.007784
19204,20.0,80.0,340.0,-2.2941406
19204,20.0,100.0,0.0,-2.5170078
19204,20.0,100.0,20.0,-2.4105456
19204,20.0,100.0,40.0,-2.487914
19204,20.0,100.0,60.0,-2.4772651
19204,20.0,100.0,80.0,-1.969107
19204,20.0,100.0,100.0,-2.2831683
19204,20.0,100.0,120.0,-2.2791302
19204,20.0,100.0,140.0,-2.3616784
19204,20.0,100.0,160.0,-2.579953
19204,20.0,100.0,180.0,-2.5750585
19204,20.0,100.0,200.0,-2.1955054
19204,20.0,100.0,220.0,-2.0356505
19204,20.0,100.0,240.0,-2.0520852
19204,20.0,100.0,260.0,-1.7407761
19204,20.0,100.0,280.0,-2.0711591
19204,20.0,100.0,300.0,-2.194339
19204,20.0,100.0,320.0,-2.2249906
19204,20.0,100.0,340.0,-2.4784625
19204,20.0,120.0,0.0,-2.068455
19204,20.0,120.0,20.0,-1.8898093
19204,20.0,120.0,40.0,-2.177366
19204,20.0,120.0,60.0,-2.2117386
19204,20.0,120.0,80.0,-2.0896804
19204,20.0,120.0,100.0,-2.3040001
19204,20.0,120.0,120.0,-2.3734598
19204,20.0,120.0,140.0,-2.2187855
19204,20.0,120.0,160.0,-2.6021729
19204,20.0,120.0,180.0,-2.321176
19204,20.0,120.0,200.0,-2.1144092
19204,20.0,120.0,220.0,-2.2102382
19204,20.0,120.0,240.0,-1.8941697
19204,20.0,120.0,260.0,-1.753324
19204,20.0,120.0,280.0,-1.616732
19204,20.0,120.0,300.0,-2.0657837
19204,20.0,120.0,320.0,-1.7356001
19204,20.0,120.0,340.0,-2.0713134
19204,20.0,140.0,0.0,-2.1093874
19204,20.0,140.0,20.0,-1.9708507
19204,20.0,140.0,40.0,-2.3362772
19204,20.0,140.0,60.0,-2.4483228
19204,20.0,140.0,80.0,-2.557931
19204,20.0,140.0,100.0,-2.240581
19204,20.0,140.0,120.0,-1.723498
19204,20.0,140.0,140.0,-1.6835648
19204,20.0,140.0,160.0,-1.588054
19204,20.0,140.0,180.0,-1.5222682
19204,20.0,140.0,200.0,-2.0729172
19204,20.0,140.0,220.0,-1.7104405
19204,20.0,140.0,240.0,-1.7373885
19204,20.0,140.0,260.0,-1.5710803
19204,20.0,140.0,280.0,-1.8536614
19204,20.0,140.0,300.0,-1.0170553
19204,20.0,140.0,320.0,-0.87188804
19204,20.0,140.0,340.0,-1.327646
19204,20.0,160.0,0.0,-1.8528078
19204,20.0,160.0,20.0,-1.2585069
19204,20.0,160.0,40.0,-1.8938487
19204,20.0,160.0,60.0,-2.1452725
19204,20.0,160.0,80.0,-1.9590358
19204,20.0,160.0,100.0,-2.2364724
19204,20.0,160.0,120.0,-2.1008234
19204,20.0,160.0,140.0,-1.5045434
19204,20.0,160.0,160.0,-2.0310142
19204,20.0,160.0,180.0,-1.8906145
19204,20.0,160.0,200.0,-2.1446095
19204,20.0,160.0,220.0,-2.1162734
19204,20.0,160.0,240.0,-1.8661397
19204,20.0,160.0,260.0,-1.5199587
19204,20.0,160.0,280.0,-1.5841371
19204,20.0,160.0,300.0,-1.5143318
19204,20.0,160.0,320.0,-1.328239
19204,20.0,160.0,340.0,-2.3036618
19204,20.0,180.0,0.0,-0.6930822
19204,20.0,180.0,20.0,-0.7072203
19204,20.0,180.0,40.0,-1.4487504
19204,20.0,180.0,60.0,-1.668131
19204,20.0,180.0,80.0,-1.8007407
19204,20.0,180.0,100.0,-1.9783292
19204,20.0,180.0,120.0,-1.9833212
19204,20.0,180.0,140.0,-1.3005154
19204,20.0,180.0,160.0,-1.7375355
19204,20.0,180.0,180.0,-1.6540529
19204,20.0,180.0,200.0,-1.6333303
19204,20.0,180.0,220.0,-1.4710357
19204,20.0,180.0,240.0,-1.3962473
19204,20.0,180.0,260.0,-1.2749519
19204,20.0,180.0,280.0,-1.8112631
19204,20.0,180.0,300.0,-1.3392084
19204,20.0,180.0,320.0,-0.77548677
19204,20.0,180.0,340.0,-0.7155328
19204,20.0,200.0,0.0,-1.021019
19204,20.0,200.0,20.0,-0.61592263
19204,20.0,200.0,40.0,-0.68692076
19204,20.0,200.0,60.0,-1.3076744
19204,20.0,200.0,80.0,-1.5198855
19204,20.0,200.0,100.0,-1.9535338
19204,20.0,200.0,120.0,-2.0552828
19204,20.0,200.0,140.0,-1.4825163
19204,20.0,200.0,160.0,-2.0778012
19204,20.0,200.0,180.0,-2.2630816
19204,20.0,200.0,200.0,-2.2777927
19204,20.0,200.0,220.0,-1.8881627
19204,20.0,200.0,240.0,-1.8246399
19204,20.0,200.0,260.0,-1.6197548
19204,20.0,200.0,280.0,-1.9267738
19204,20.0,200.0,300.0,-1.9714057
19204,20.0,200.0,320.0,-1.6893221
19204,20.0,200.0,340.0,-1.7763542
19204,20.0,220.0,0.0,-1.3212873
19204,20.0,220.0,20.0,-1.1788472
19204,20.0,220.0,40.0,-2.1525643
19204,20.0,220.0,60.0,-1.4272796
19204,20.0,220.0,80.0,-1.9093792
19204,20.0,220.0,100.0,-2.1845675
19204,20.0,220.0,120.0,-2.2721982
19204,20.0,220.0,140.0,-2.0693698
19204,20.0,220.0,160.0,-2.2305458
19204,20.0,220.0,180.0,-1.588248
19204,20.0,220.0,200.0,-1.9152348
19204,20.0,220.0,220.0,-1.9788411
19204,20.0,220.0,240.0,-2.0310028
19204,20.0,220.0,260.0,-2.103474
19204,20.0,220.0,280.0,-1.9628837
19204,20.0,220.0,300.0,-1.9247171
19204,20.0,220.0,320.0,-1.8832326
19204,20.0,220.0,340.0,-1.4218191
19204,20.0,240.0,0.0,-1.9909722
19204,20.0,240.0,20.0,-2.026123
19204,20.0,240.0,40.0,-1.9512143
19204,20.0,240.0,60.0,-1.1092805
19204,20.0,240.0,80.0,-1.1815819
19204,20.0,240.0,100.0,-1.5665334
19204,20.0,240.0,120.0,-2.0012312
19204,20.0,240.0,140.0,-1.8986707
