Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
43695,20.0,0.0,0.0,-3.6728866
43695,20.0,0.0,20.0,-3.3997953
43695,20.0,0.0,40.0,-3.295798
43695,20.0,0.0,60.0,-3.815048
43695,20.0,0.0,80.0,-3.7346892
43695,20.0,0.0,100.0,-3.2823274
43695,20.0,0.0,120.0,-3.838482
43695,20.0,0.0,140.0,-3.6975212
43695,20.0,0.0,160.0,-4.1196113
43695,20.0,0.0,180.0,-4.1145873
43695,20.0,0.0,200.0,-3.899208
43695,20.0,0.0,220.0,-3.7900555
43695,20.0,0.0,240.0,-3.2553253
43695,20.0,0.0,260.0,-3.505736
43695,20.0,0.0,280.0,-3.8666737
43695,20.0,0.0,300.0,-3.6369596
43695,20.0,0.0,320.0,-3.2965946
43695,20.0,0.0,340.0,-3.3743348
43695,20.0,20.0,0.0,-3.3161833
43695,20.0,20.0,20.0,-3.4570627
43695,20.0,20.0,40.0,-3.5131211
43695,20.0,20.0,60.0,-3.8565774
43695,20.0,20.0,80.0,-3.8385606
43695,20.0,20.0,100.0,-3.8076527
43695,20.0,20.0,120.0,-3.9801455
43695,20.0,20.0,140.0,-3.8509786
43695,20.0,20.0,160.0,-3.7153568
43695,20.0,20.0,180.0,-3.7769985
43695,20.0,20.0,200.0,-3.7515142
43695,20.0,20.0,220.0,-3.645518
43695,20.0,20.0,240.0,-3.630201
43695,20.0,20.0,260.0,-3.655635
43695,20.0,20.0,280.0,-3.6185806
43695,20.0,20.0,300.0,-3.4609919
43695,20.0,20.0,320.0,-3.1362247
43695,20.0,20.0,340.0,-3.1396568
43695,20.0,40.0,0.0,-3.1815941
43695,20.0,40.0,20.0,-3.1152253
43695,20.0,40.0,40.0,-3.4897501
43695,20.0,40.0,60.0,-3.6294074
43695,20.0,40.0,80.0,-3.730235
43695,20.0,40.0,100.0,-3.6572578
43695,20.0,40.0,120.0,-3.7420375
43695,20.0,40.0,140.0,-3.5027993
43695,20.0,40.0,160.0,-3.3697917
43695,20.0,40.0,180.0,-3.5975819
43695,20.0,40.0,200.0,-3.3055544
43695,20.0,40.0,220.0,-3.514368
43695,20.0,40.0,240.0,-3.671379
43695,20.0,40.0,260.0,-3.5521708
43695,20.0,40.0,280.0,-3.6408665
43695,20.0,40.0,300.0,-3.1169128
43695,20.0,40.0,320.0,-2.9952338
43695,20.0,40.0,340.0,-2.9499474
43695,20.0,60.0,0.0,-2.963426
43695,20.0,60.0,20.0,-3.0297344
43695,20.0,60.0,40.0,-3.4203653
43695,20.0,60.0,60.0,-3.3616784
43695,20.0,60.0,80.0,-3.4882178
43695,20.0,60.0,100.0,-3.4592078
43695,20.0,60.0,120.0,-3.4020894
43695,20.0,60.0,140.0,-3.1799276
43695,20.0,60.0,160.0,-3.1083393
43695,20.0,60.0,180.0,-3.2541528
43695,20.0,60.0,200.0,-3.11133
43695,20.0,60.0,220.0,-3.369853
43695,20.0,60.0,240.0,-3.444854
43695,20.0,60.0,260.0,-3.4846137
43695,20.0,60.0,280.0,-3.4397166
43695,20.0,60.0,300.0,-2.7815976
43695,20.0,60.0,320.0,-3.0322878
43695,20.0,60.0,340.0,-2.8932645
43695,20.0,80.0,0.0,-2.7685254
43695,20.0,80.0,20.0,-3.0670695
43695,20.0,80.0,40.0,-3.3487782
43695,20.0,80.0,60.0,-3.3638477
43695,20.0,80.0,80.0,-3.4407485
43695,20.0,80.0,100.0,-3.4896746
43695,20.0,80.0,120.0,-3.4739463
43695,20.0,80.0,140.0,-3.1014938
43695,20.0,80.0,160.0,-3.12546
43695,20.0,80.0,180.0,-3.124004
43695,20.0,80.0,200.0,-3.1075451
43695,20.0,80.0,220.0,-3.3041697
43695,20.0,80.0,240.0,-3.2295215
43695,20.0,80.0,260.0,-3.195222
43695,20.0,80.0,280.0,-3.1327806
43695,20.0,80.0,300.0,-2.6748128
43695,20.0,80.0,320.0,-2.9410062
43695,20.0,80.0,340.0,-2.9738448
43695,20.0,100.0,0.0,-2.8750534
43695,20.0,100.0,20.0,-2.9994404
43695,20.0,100.0,40.0,-3.104384
43695,20.0,100.0,60.0,-3.1875036
43695,20.0,100.0,80.0,-3.3282142
43695,20.0,100.0,100.0,-3.1631534
43695,20.0,100.0,120.0,-3.4473543
43695,20.0,100.0,140.0,-3.4871554
43695,20.0,100.0,160.0,-3.614529
43695,20.0,100.0,180.0,-3.3515844
43695,20.0,100.0,200.0,-3.2769763
43695,20.0,100.0,220.0,-3.4518821
43695,20.0,100.0,240.0,-3.166638
43695,20.0,100.0,260.0,-3.259222
43695,20.0,100.0,280.0,-3.3589742
43695,20.0,100.0,300.0,-3.0500243
