Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
19204,20.0,0.0,0.0,-1.9647804
19204,20.0,0.0,20.0,-1.9719659
19204,20.0,0.0,40.0,-2.325454
19204,20.0,0.0,60.0,-1.9797096
19204,20.0,0.0,80.0,-1.766962
19204,20.0,0.0,100.0,-2.7617166
19204,20.0,0.0,120.0,-3.254842
19204,20.0,0.0,140.0,-3.0599003
19204,20.0,0.0,160.0,-3.3651156
19204,20.0,0.0,180.0,-3.3812623
19204,20.0,0.0,200.0,-3.2762864
19204,20.0,0.0,220.0,-3.2191586
19204,20.0,0.0,240.0,-3.312567
19204,20.0,0.0,260.0,-3.2421072
19204,20.0,0.0,280.0,-3.177005
19204,20.0,0.0,300.0,-2.84417
19204,20.0,0.0,320.0,-2.1451719
19204,20.0,0.0,340.0,-2.254043
19204,20.0,20.0,0.0,-2.2102907
19204,20.0,20.0,20.0,-1.8205928
19204,20.0,20.0,40.0,-1.9618376
19204,20.0,20.0,60.0,-2.348435
19204,20.0,20.0,80.0,-2.0277133
19204,20.0,20.0,100.0,-2.3737926
19204,20.0,20.0,120.0,-2.9356155
19204,20.0,20.0,140.0,-3.6808274
19204,20.0,20.0,160.0,-3.3262916
19204,20.0,20.0,180.0,-3.612444
19204,20.0,20.0,200.0,-3.7322829
19204,20.0,20.0,220.0,-3.2852995
19204,20.0,20.0,240.0,-3.3065188
19204,20.0,20.0,260.0,-3.3920004
19204,20.0,20.0,280.0,-3.2755897
19204,20.0,20.0,300.0,-2.7246785
19204,20.0,20.0,320.0,-2.3788977
19204,20.0,20.0,340.0,-2.5073783
19204,20.0,40.0,0.0,-1.9376445
19204,20.0,40.0,20.0,-2.007839
19204,20.0,40.0,40.0,-2.0318775
19204,20.0,40.0,60.0,-1.8948231
19204,20.0,40.0,80.0,-2.1031873
19204,20.0,40.0,100.0,-1.8670394
19204,20.0,40.0,120.0,-1.8363266
19204,20.0,40.0,140.0,-2.4597504
19204,20.0,40.0,160.0,-3.0982916
19204,20.0,40.0,180.0,-3.0067327
19204,20.0,40.0,200.0,-3.0753732
19204,20.0,40.0,220.0,-3.0834713
19204,20.0,40.0,240.0,-3.033351
19204,20.0,40.0,260.0,-2.9593344
19204,20.0,40.0,280.0,-2.786972
19204,20.0,40.0,300.0,-2.6983166
19204,20.0,40.0,320.0,-2.4583457
19204,20.0,40.0,340.0,-1.9213628
19204,20.0,60.0,0.0,-1.8154356
19204,20.0,60.0,20.0,-1.7690729
19204,20.0,60.0,40.0,-1.2767017
19204,20.0,60.0,60.0,-1.2939715
19204,20.0,60.0,80.0,-1.6465684
19204,20.0,60.0,100.0,-1.3434535
19204,20.0,60.0,120.0,-2.1842926
19204,20.0,60.0,140.0,-2.5938337
19204,20.0,60.0,160.0,-2.7530138
19204,20.0,60.0,180.0,-2.9048376
19204,20.0,60.0,200.0,-2.9282315
19204,20.0,60.0,220.0,-2.9015718
19204,20.0,60.0,240.0,-2.701166
19204,20.0,60.0,260.0,-2.6749938
19204,20.0,60.0,280.0,-2.609109
19204,20.0,60.0,300.0,-2.3562489
19204,20.0,60.0,320.0,-2.275198
19204,20.0,60.0,340.0,-2.1381288
19204,20.0,80.0,0.0,-1.9689025
19204,20.0,80.0,20.0,-1.6605762
19204,20.0,80.0,40.0,-1.807344
19204,20.0,80.0,60.0,-2.1751802
19204,20.0,80.0,80.0,-1.318926
19204,20.0,80.0,100.0,-1.8256869
19204,20.0,80.0,120.0,-1.8102423
19204,20.0,80.0,140.0,-2.4906316
19204,20.0,80.0,160.0,-2.609835
19204,20.0,80.0,180.0,-2.654584
19204,20.0,80.0,200.0,-2.4666746
19204,20.0,80.0,220.0,-2.492346
19204,20.0,80.0,240.0,-2.3189409
