Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
34365,20.0,0.0,0.0,-2.6226535
34365,20.0,0.0,20.0,-2.8904471
34365,20.0,0.0,40.0,-2.7060804
34365,20.0,0.0,60.0,-3.03297
34365,20.0,0.0,80.0,-3.2380352
34365,20.0,0.0,100.0,-2.9759932
34365,20.0,0.0,120.0,-3.3128395
34365,20.0,0.0,140.0,-3.379038
34365,20.0,0.0,160.0,-3.1794617
34365,20.0,0.0,180.0,-2.7565265
34365,20.0,0.0,200.0,-2.5201297
34365,20.0,0.0,220.0,-2.297037
34365,20.0,0.0,240.0,-2.3380163
34365,20.0,0.0,260.0,-2.5493696
34365,20.0,0.0,280.0,-2.0988743
34365,20.0,0.0,300.0,-2.453854
34365,20.0,0.0,320.0,-2.3988752
34365,20.0,0.0,340.0,-2.4612393
34365,20.0,20.0,0.0,-3.1396673
34365,20.0,20.0,20.0,-2.8202426
34365,20.0,20.0,40.0,-2.56592
34365,20.0,20.0,60.0,-2.7954278
34365,20.0,20.0,80.0,-3.1623406
34365,20.0,20.0,100.0,-2.6363835
34365,20.0,20.0,120.0,-3.614827
34365,20.0,20.0,140.0,-2.9277916
34365,20.0,20.0,160.0,-3.2775981
34365,20.0,20.0,180.0,-2.9833155
34365,20.0,20.0,200.0,-2.7168045
34365,20.0,20.0,220.0,-2.9188273
34365,20.0,20.0,240.0,-2.7916067
34365,20.0,20.0,260.0,-2.976333
34365,20.0,20.0,280.0,-2.7622385
34365,20.0,20.0,300.0,-3.1262283
34365,20.0,20.0,320.0,-2.742174
34365,20.0,20.0,340.0,-2.7383893
34365,20.0,40.0,0.0,-3.3612278
34365,20.0,40.0,20.0,-3.1663563
34365,20.0,40.0,40.0,-2.7462687
34365,20.0,40.0,60.0,-2.8618562
34365,20.0,40.0,80.0,-3.3922994
34365,20.0,40.0,100.0,-2.6595402
34365,20.0,40.0,120.0,-2.8473833
34365,20.0,40.0,140.0,-2.9632301
34365,20.0,40.0,160.0,-3.3392096
34365,20.0,40.0,180.0,-2.8579345
34365,20.0,40.0,200.0,-2.486178
34365,20.0,40.0,220.0,-2.5491343
34365,20.0,40.0,240.0,-2.9141996
34365,20.0,40.0,260.0,-2.4805338
34365,20.0,40.0,280.0,-2.7936003
34365,20.0,40.0,300.0,-2.7676878
34365,20.0,40.0,320.0,-3.0973663
34365,20.0,40.0,340.0,-3.2280374
34365,20.0,60.0,0.0,-2.9687693
34365,20.0,60.0,20.0,-3.1093657
34365,20.0,60.0,40.0,-2.9700215
34365,20.0,60.0,60.0,-2.961939
34365,20.0,60.0,80.0,-2.7756255
34365,20.0,60.0,100.0,-3.2588043
34365,20.0,60.0,120.0,-2.7919886
34365,20.0,60.0,140.0,-2.9037092
34365,20.0,60.0,160.0,-3.220908
34365,20.0,60.0,180.0,-3.1622016
34365,20.0,60.0,200.0,-2.6003437
34365,20.0,60.0,220.0,-2.456832
34365,20.0,60.0,240.0,-2.5946717
34365,20.0,60.0,260.0,-2.0903008
34365,20.0,60.0,280.0,-2.222135
34365,20.0,60.0,300.0,-2.7769167
34365,20.0,60.0,320.0,-3.0125213
34365,20.0,60.0,340.0,-2.9110582
34365,20.0,80.0,0.0,-3.0831668
34365,20.0,80.0,20.0,-3.3095222
34365,20.0,80.0,40.0,-2.8286743
34365,20.0,80.0,60.0,-2.598598
34365,20.0,80.0,80.0,-3.0158384
34365,20.0,80.0,100.0,-2.743335
34365,20.0,80.0,120.0,-2.6680088
34365,20.0,80.0,140.0,-3.0737777
34365,20.0,80.0,160.0,-3.2731369
34365,20.0,80.0,180.0,-3.1168423
34365,20.0,80.0,200.0,-2.6289232
34365,20.0,80.0,220.0,-2.467618
34365,20.0,80.0,240.0,-2.5609503
34365,20.0,80.0,260.0,-2.3215752
34365,20.0,80.0,280.0,-2.5632997
34365,20.0,80.0,300.0,-2.5850685
34365,20.0,80.0,320.0,-2.8578331
34365,20.0,80.0,340.0,-2.7641082
34365,20.0,100.0,0.0,-3.008388
34365,20.0,100.0,20.0,-2.9143033
34365,20.0,100.0,40.0,-2.8038664
34365,20.0,100.0,60.0,-2.9331412
34365,20.0,100.0,80.0,-3.184244
34365,20.0,100.0,100.0,-2.7021198
34365,20.0,100.0,120.0,-3.3167548
34365,20.0,100.0,140.0,-3.497799
34365,20.0,100.0,160.0,-3.336685
34365,20.0,100.0,180.0,-3.5147216
34365,20.0,100.0,200.0,-3.29424
34365,20.0,100.0,220.0,-3.1390955
34365,20.0,100.0,240.0,-3.1219065
34365,20.0,100.0,260.0,-2.8496635
34365,20.0,100.0,280.0,-2.7696981
34365,20.0,100.0,300.0,-2.9899154
34365,20.0,100.0,320.0,-3.014485
34365,20.0,100.0,340.0,-3.0211723
34365,20.0,120.0,0.0,-3.2359998
34365,20.0,120.0,20.0,-3.0151536
34365,20.0,120.0,40.0,-3.078529
34365,20.0,120.0,60.0,-2.9124763
34365,20.0,120.0,80.0,-2.6661031
34365,20.0,120.0,100.0,-3.1746314
34365,20.0,120.0,120.0,-3.5242844
34365,20.0,120.0,140.0,-3.745873
34365,20.0,120.0,160.0,-3.7758973
34365,20.0,120.0,180.0,-3.7007077
34365,20.0,120.0,200.0,-3.5754828
