Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
34365,20.0,0.0,0.0,-2.2998528
34365,20.0,0.0,20.0,-2.0838735
34365,20.0,0.0,40.0,-2.3944101
34365,20.0,0.0,60.0,-2.1568744
34365,20.0,0.0,80.0,-2.3335006
34365,20.0,0.0,100.0,-2.7813458
34365,20.0,0.0,120.0,-3.2517152
34365,20.0,0.0,140.0,-3.346969
34365,20.0,0.0,160.0,-3.4449584
34365,20.0,0.0,180.0,-3.1756177
34365,20.0,0.0,200.0,-3.1604316
34365,20.0,0.0,220.0,-3.0225213
34365,20.0,0.0,240.0,-3.1937222
34365,20.0,0.0,260.0,-3.253226
34365,20.0,0.0,280.0,-2.9851098
34365,20.0,0.0,300.0,-2.8294067
34365,20.0,0.0,320.0,-2.4395113
34365,20.0,0.0,340.0,-2.416245
34365,20.0,20.0,0.0,-2.245884
34365,20.0,20.0,20.0,-2.0133436
34365,20.0,20.0,40.0,-2.5288384
34365,20.0,20.0,60.0,-1.866282
34365,20.0,20.0,80.0,-2.2005582
34365,20.0,20.0,100.0,-2.7573745
34365,20.0,20.0,120.0,-3.3742151
34365,20.0,20.0,140.0,-3.536101
34365,20.0,20.0,160.0,-3.675786
34365,20.0,20.0,180.0,-3.3501582
34365,20.0,20.0,200.0,-3.3145611
34365,20.0,20.0,220.0,-3.2325242
34365,20.0,20.0,240.0,-3.3418894
34365,20.0,20.0,260.0,-3.5776813
34365,20.0,20.0,280.0,-3.1753395
34365,20.0,20.0,300.0,-3.2210934
34365,20.0,20.0,320.0,-2.7665281
34365,20.0,20.0,340.0,-2.4836326
34365,20.0,40.0,0.0,-2.2110596
34365,20.0,40.0,20.0,-2.1023798
34365,20.0,40.0,40.0,-2.1090689
34365,20.0,40.0,60.0,-1.6962277
34365,20.0,40.0,80.0,-2.5962641
34365,20.0,40.0,100.0,-2.972699
34365,20.0,40.0,120.0,-3.4478526
34365,20.0,40.0,140.0,-3.4143364
34365,20.0,40.0,160.0,-4.161521
34365,20.0,40.0,180.0,-3.7158775
34365,20.0,40.0,200.0,-3.5989563
34365,20.0,40.0,220.0,-3.495031
34365,20.0,40.0,240.0,-3.2789268
34365,20.0,40.0,260.0,-3.4778795
34365,20.0,40.0,280.0,-3.1280167
34365,20.0,40.0,300.0,-2.833842
34365,20.0,40.0,320.0,-2.7903457
34365,20.0,40.0,340.0,-2.612504
34365,20.0,60.0,0.0,-2.6157117
34365,20.0,60.0,20.0,-2.4780672
