Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
43695,20.0,0.0,0.0,-3.71418
43695,20.0,0.0,20.0,-3.4233637
43695,20.0,0.0,40.0,-3.2001302
43695,20.0,0.0,60.0,-3.081996
43695,20.0,0.0,80.0,-3.431354
43695,20.0,0.0,100.0,-3.2468119
43695,20.0,0.0,120.0,-3.1974394
43695,20.0,0.0,140.0,-4.257319
43695,20.0,0.0,160.0,-4.5984564
43695,20.0,0.0,180.0,-4.6386495
43695,20.0,0.0,200.0,-4.0307875
43695,20.0,0.0,220.0,-3.8974314
43695,20.0,0.0,240.0,-4.100562
43695,20.0,0.0,260.0,-3.9957936
43695,20.0,0.0,280.0,-4.339952
43695,20.0,0.0,300.0,-3.8565147
43695,20.0,0.0,320.0,-3.9265583
43695,20.0,0.0,340.0,-3.8847666
43695,20.0,20.0,0.0,-3.6498692
43695,20.0,20.0,20.0,-3.5732977
43695,20.0,20.0,40.0,-3.2271485
43695,20.0,20.0,60.0,-3.6246245
43695,20.0,20.0,80.0,-3.2948105
43695,20.0,20.0,100.0,-3.474106
43695,20.0,20.0,120.0,-3.915652
43695,20.0,20.0,140.0,-4.3085866
43695,20.0,20.0,160.0,-4.2315993
43695,20.0,20.0,180.0,-4.526825
43695,20.0,20.0,200.0,-4.053684
43695,20.0,20.0,220.0,-3.960175
43695,20.0,20.0,240.0,-4.2082405
43695,20.0,20.0,260.0,-4.17325
43695,20.0,20.0,280.0,-4.131204
43695,20.0,20.0,300.0,-3.8351192
43695,20.0,20.0,320.0,-3.5614007
43695,20.0,20.0,340.0,-3.7029939
43695,20.0,40.0,0.0,-3.3876069
43695,20.0,40.0,20.0,-3.4584467
43695,20.0,40.0,40.0,-3.316207
43695,20.0,40.0,60.0,-3.4364705
43695,20.0,40.0,80.0,-3.2657835
43695,20.0,40.0,100.0,-3.4907808
43695,20.0,40.0,120.0,-3.823368
43695,20.0,40.0,140.0,-3.929415
43695,20.0,40.0,160.0,-3.8936102
43695,20.0,40.0,180.0,-3.9510772
43695,20.0,40.0,200.0,-3.756943
43695,20.0,40.0,220.0,-3.8405976
43695,20.0,40.0,240.0,-3.7749588
43695,20.0,40.0,260.0,-3.8220344
43695,20.0,40.0,280.0,-3.9264038
43695,20.0,40.0,300.0,-3.734319
43695,20.0,40.0,320.0,-3.4111872
43695,20.0,40.0,340.0,-3.3945568
43695,20.0,60.0,0.0,-3.1538472
43695,20.0,60.0,20.0,-3.2218244
43695,20.0,60.0,40.0,-3.0364122
43695,20.0,60.0,60.0,-3.2538922
43695,20.0,60.0,80.0,-3.0122464
43695,20.0,60.0,100.0,-3.2424934
43695,20.0,60.0,120.0,-3.6722064
43695,20.0,60.0,140.0,-3.6523864
43695,20.0,60.0,160.0,-3.707613
43695,20.0,60.0,180.0,-3.7470188
43695,20.0,60.0,200.0,-3.6659627
43695,20.0,60.0,220.0,-3.5827222
43695,20.0,60.0,240.0,-3.6172097
43695,20.0,60.0,260.0,-3.787869
43695,20.0,60.0,280.0,-3.6250372
43695,20.0,60.0,300.0,-3.515057
43695,20.0,60.0,320.0,-3.246972
43695,20.0,60.0,340.0,-3.1056888
43695,20.0,80.0,0.0,-3.1491327
43695,20.0,80.0,20.0,-3.1843717
43695,20.0,80.0,40.0,-2.9393852
43695,20.0,80.0,60.0,-2.947542
43695,20.0,80.0,80.0,-2.7572203
43695,20.0,80.0,100.0,-3.2348194
43695,20.0,80.0,120.0,-3.674334
43695,20.0,80.0,140.0,-3.7945647
43695,20.0,80.0,160.0,-3.7765613
43695,20.0,80.0,180.0,-3.7361722
43695,20.0,80.0,200.0,-3.735474
43695,20.0,80.0,220.0,-3.772245
43695,20.0,80.0,240.0,-3.846544
43695,20.0,80.0,260.0,-3.9473433
43695,20.0,80.0,280.0,-3.5252173
43695,20.0,80.0,300.0,-3.359834
43695,20.0,80.0,320.0,-3.1481042
43695,20.0,80.0,340.0,-3.0983834
43695,20.0,100.0,0.0,-3.0481741
43695,20.0,100.0,20.0,-2.9677336
43695,20.0,100.0,40.0,-2.9115555
43695,20.0,100.0,60.0,-2.9329505
43695,20.0,100.0,80.0,-2.7974944
43695,20.0,100.0,100.0,-3.1210468
43695,20.0,100.0,120.0,-3.5674126
43695,20.0,100.0,140.0,-3.651004
43695,20.0,100.0,160.0,-3.8541396
43695,20.0,100.0,180.0,-3.8685896
43695,20.0,100.0,200.0,-3.7061448
43695,20.0,100.0,220.0,-3.5066514
43695,20.0,100.0,240.0,-3.5865343
43695,20.0,100.0,260.0,-3.606457
43695,20.0,100.0,280.0,-3.167098
