Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
34365,20.0,0.0,0.0,-2.0054362
34365,20.0,0.0,20.0,-2.2484524
34365,20.0,0.0,40.0,-2.3770413
34365,20.0,0.0,60.0,-2.4852715
34365,20.0,0.0,80.0,-2.815846
34365,20.0,0.0,100.0,-1.8417709
34365,20.0,0.0,120.0,-2.4217024
34365,20.0,0.0,140.0,-2.492816
34365,20.0,0.0,160.0,-2.4487007
34365,20.0,0.0,180.0,-2.408266
34365,20.0,0.0,200.0,-2.305271
34365,20.0,0.0,220.0,-2.4693139
34365,20.0,0.0,240.0,-2.5319407
34365,20.0,0.0,260.0,-2.5326567
34365,20.0,0.0,280.0,-2.6391032
34365,20.0,0.0,300.0,-2.7485263
34365,20.0,0.0,320.0,-2.202834
34365,20.0,0.0,340.0,-2.0417998
34365,20.0,20.0,0.0,-2.0335367
34365,20.0,20.0,20.0,-2.2444694
34365,20.0,20.0,40.0,-2.3932924
34365,20.0,20.0,60.0,-2.4983776
34365,20.0,20.0,80.0,-2.7236965
34365,20.0,20.0,100.0,-1.8622682
34365,20.0,20.0,120.0,-2.6515102
34365,20.0,20.0,140.0,-2.79375
34365,20.0,20.0,160.0,-2.8276634
34365,20.0,20.0,180.0,-2.6530643
34365,20.0,20.0,200.0,-2.5534716
34365,20.0,20.0,220.0,-2.7913065
34365,20.0,20.0,240.0,-2.7766175
34365,20.0,20.0,260.0,-2.7038133
34365,20.0,20.0,280.0,-2.7485917
34365,20.0,20.0,300.0,-2.604453
34365,20.0,20.0,320.0,-2.0856504
34365,20.0,20.0,340.0,-2.0846162
34365,20.0,40.0,0.0,-2.5234225
34365,20.0,40.0,20.0,-2.6138353
34365,20.0,40.0,40.0,-2.6299775
34365,20.0,40.0,60.0,-2.5975568
34365,20.0,40.0,80.0,-2.4369774
34365,20.0,40.0,100.0,-2.7804585
34365,20.0,40.0,120.0,-2.740425
34365,20.0,40.0,140.0,-2.7531464
34365,20.0,40.0,160.0,-2.845517
34365,20.0,40.0,180.0,-3.1586268
34365,20.0,40.0,200.0,-3.027029
34365,20.0,40.0,220.0,-3.1221795
34365,20.0,40.0,240.0,-2.9511523
34365,20.0,40.0,260.0,-2.805316
34365,20.0,40.0,280.0,-2.6033819
34365,20.0,40.0,300.0,-2.5557847
34365,20.0,40.0,320.0,-2.184979
34365,20.0,40.0,340.0,-2.3970685
34365,20.0,60.0,0.0,-2.302988
34365,20.0,60.0,20.0,-2.229358
34365,20.0,60.0,40.0,-2.2742345
34365,20.0,60.0,60.0,-2.2653532
34365,20.0,60.0,80.0,-2.3321817
34365,20.0,60.0,100.0,-2.1452703
34365,20.0,60.0,120.0,-2.1233623
34365,20.0,60.0,140.0,-2.3994937
34365,20.0,60.0,160.0,-2.6505854
34365,20.0,60.0,180.0,-2.7593462
34365,20.0,60.0,200.0,-2.8512928
34365,20.0,60.0,220.0,-2.7741747
34365,20.0,60.0,240.0,-2.5469992
34365,20.0,60.0,260.0,-2.6290438
34365,20.0,60.0,280.0,-2.5230134
34365,20.0,60.0,300.0,-2.635873
34365,20.0,60.0,320.0,-2.4558966
34365,20.0,60.0,340.0,-2.0977907
34365,20.0,80.0,0.0,-2.0221894
34365,20.0,80.0,20.0,-2.138476
34365,20.0,80.0,40.0,-2.2408519
34365,20.0,80.0,60.0,-2.3163357
34365,20.0,80.0,80.0,-2.3013456
34365,20.0,80.0,100.0,-2.0104005
34365,20.0,80.0,120.0,-2.2105088
34365,20.0,80.0,140.0,-2.5613759
34365,20.0,80.0,160.0,-2.7240608
34365,20.0,80.0,180.0,-2.6497054
34365,20.0,80.0,200.0,-2.5111282
34365,20.0,80.0,220.0,-2.48488
34365,20.0,80.0,240.0,-2.5774333
34365,20.0,80.0,260.0,-2.6869729
34365,20.0,80.0,280.0,-2.8138554
34365,20.0,80.0,300.0,-2.4299679
34365,20.0,80.0,320.0,-2.087833
34365,20.0,80.0,340.0,-2.1600378
34365,20.0,100.0,0.0,-2.2771544
34365,20.0,100.0,20.0,-2.427323
34365,20.0,100.0,40.0,-2.4789407
34365,20.0,100.0,60.0,-2.3796637
34365,20.0,100.0,80.0,-2.3136582
34365,20.0,100.0,100.0,-2.4972029
34365,20.0,100.0,120.0,-2.923823
34365,20.0,100.0,140.0,-3.0471163
34365,20.0,100.0,160.0,-2.8189635
34365,20.0,100.0,180.0,-2.6585689
34365,20.0,100.0,200.0,-2.4912844
34365,20.0,100.0,220.0,-2.394327
34365,20.0,100.0,240.0,-2.4008367
34365,20.0,100.0,260.0,-2.4393406
34365,20.0,100.0,280.0,-2.5207498
34365,20.0,100.0,300.0,-2.3503678
34365,20.0,100.0,320.0,-2.0497403
34365,20.0,100.0,340.0,-2.17109
34365,20.0,120.0,0.0,-3.2123337
34365,20.0,120.0,20.0,-3.3580785
34365,20.0,120.0,40.0,-3.289366
34365,20.0,120.0,60.0,-3.216392
34365,20.0,120.0,80.0,-2.915077
34365,20.0,120.0,100.0,-3.1578093
34365,20.0,120.0,120.0,-3.459081
34365,20.0,120.0,140.0,-3.6230435
34365,20.0,120.0,160.0,-3.2540734
34365,20.0,120.0,180.0,-3.150498
34365,20.0,120.0,200.0,-3.0412664
34365,20.0,120.0,220.0,-2.957351
34365,20.0,120.0,240.0,-2.9439914
34365,20.0,120.0,260.0,-2.9213765
34365,20.0,120.0,280.0,-2.985685
34365,20.0,120.0,300.0,-2.7400928
34365,20.0,120.0,320.0,-2.6077876
34365,20.0,120.0,340.0,-2.8768678
34365,20.0,140.0,0.0,-3.568154
34365,20.0,140.0,20.0,-3.460171
34365,20.0,140.0,40.0,-3.42255
34365,20.0,140.0,60.0,-3.2884326
34365,20.0,140.0,80.0,-3.4453616
34365,20.0,140.0,100.0,-3.3154068
34365,20.0,140.0,120.0,-3.2624323
34365,20.0,140.0,140.0,-3.581827
34365,20.0,140.0,160.0,-3.693906
34365,20.0,140.0,180.0,-3.789791
34365,20.0,140.0,200.0,-3.745773
34365,20.0,140.0,220.0,-3.7881856
34365,20.0,140.0,240.0,-3.8266635
34365,20.0,140.0,260.0,-3.5417712
34365,20.0,140.0,280.0,-3.7462215
34365,20.0,140.0,300.0,-3.552486
34365,20.0,140.0,320.0,-3.3495195
34365,20.0,140.0,340.0,-3.3528566
34365,20.0,160.0,0.0,-2.926392
34365,20.0,160.0,20.0,-3.072982
34365,20.0,160.0,40.0,-3.2146845
34365,20.0,160.0,60.0,-3.306923
34365,20.0,160.0,80.0,-3.5235746
34365,20.0,160.0,100.0,-2.7662632
34365,20.0,160.0,120.0,-2.8898752
34365,20.0,160.0,140.0,-3.225043
34365,20.0,160.0,160.0,-2.9880176
34365,20.0,160.0,180.0,-2.9143958
34365,20.0,160.0,200.0,-2.9113986
34365,20.0,160.0,220.0,-2.9073365
34365,20.0,160.0,240.0,-3.1600268
34365,20.0,160.0,260.0,-3.4772034
34365,20.0,160.0,280.0,-3.6778514
34365,20.0,160.0,300.0,-3.6174858
34365,20.0,160.0,320.0,-3.0104034
34365,20.0,160.0,340.0,-2.7525387
34365,20.0,180.0,0.0,-2.4935625
34365,20.0,180.0,20.0,-2.6636841
34365,20.0,180.0,40.0,-2.8088832
34365,20.0,180.0,60.0,-2.8205745
34365,20.0,180.0,80.0,-3.0182714
34365,20.0,180.0,100.0,-2.574692
34365,20.0,180.0,120.0,-2.6926577
34365,20.0,180.0,140.0,-2.931127
34365,20.0,180.0,160.0,-3.0890646
34365,20.0,180.0,180.0,-2.7892919
34365,20.0,180.0,200.0,-2.6135118
34365,20.0,180.0,220.0,-2.557947
34365,20.0,180.0,240.0,-2.6609364
34365,20.0,180.0,260.0,-2.7998517
34365,20.0,180.0,280.0,-3.1394963
34365,20.0,180.0,300.0,-3.139914
34365,20.0,180.0,320.0,-2.5109026
34365,20.0,180.0,340.0,-2.3391743
34365,20.0,200.0,0.0,-2.6164396
34365,20.0,200.0,20.0,-2.7454898
34365,20.0,200.0,40.0,-3.0162113
34365,20.0,200.0,60.0,-2.8944793
34365,20.0,200.0,80.0,-2.7566957
34365,20.0,200.0,100.0,-2.674742
34365,20.0,200.0,120.0,-3.417673
34365,20.0,200.0,140.0,-3.0735264
34365,20.0,200.0,160.0,-3.2638206
34365,20.0,200.0,180.0,-3.3798704
34365,20.0,200.0,200.0,-3.0515563
34365,20.0,200.0,220.0,-3.016082
34365,20.0,200.0,240.0,-2.9422016
34365,20.0,200.0,260.0,-2.9911978
34365,20.0,200.0,280.0,-3.096272
34365,20.0,200.0,300.0,-3.1599257
34365,20.0,200.0,320.0,-2.6625655
34365,20.0,200.0,340.0,-2.5926588
34365,20.0,220.0,0.0,-3.3210058
34365,20.0,220.0,20.0,-3.344774
34365,20.0,220.0,40.0,-3.4365346
34365,20.0,220.0,60.0,-3.450517
34365,20.0,220.0,80.0,-3.0579534
34365,20.0,220.0,100.0,-3.2763193
34365,20.0,220.0,120.0,-3.5153017
34365,20.0,220.0,140.0,-3.315332
34365,20.0,220.0,160.0,-3.4948597
34365,20.0,220.0,180.0,-3.6050231
34365,20.0,220.0,200.0,-3.753179
34365,20.0,220.0,220.0,-3.7121296
34365,20.0,220.0,240.0,-3.8032653
34365,20.0,220.0,260.0,-3.7816224
34365,20.0,220.0,280.0,-3.9079714
34365,20.0,220.0,300.0,-3.704374
34365,20.0,220.0,320.0,-3.5016322
34365,20.0,220.0,340.0,-3.566701
34365,20.0,240.0,0.0,-3.1218379
34365,20.0,240.0,20.0,-3.0987325
34365,20.0,240.0,40.0,-3.2401445
34365,20.0,240.0,60.0,-3.3757553
34365,20.0,240.0,80.0,-3.4839387
34365,20.0,240.0,100.0,-3.5231588
34365,20.0,240.0,120.0,-2.8081238
34365,20.0,240.0,140.0,-2.9502528
34365,20.0,240.0,160.0,-2.8836775
34365,20.0,240.0,180.0,-2.857793
34365,20.0,240.0,200.0,-2.8480995
34365,20.0,240.0,220.0,-2.8279786
34365,20.0,240.0,240.0,-3.0139272
34365,20.0,240.0,260.0,-2.9908404
34365,20.0,240.0,280.0,-3.2070253
34365,20.0,240.0,300.0,-3.5306244
34365,20.0,240.0,320.0,-3.2372923
34365,20.0,240.0,340.0,-3.2741604
34365,20.0,260.0,0.0,-2.2409365
34365,20.0,260.0,20.0,-2.4021163
34365,20.0,260.0,40.0,-2.5193555
34365,20.0,260.0,60.0,-2.561738
34365,20.0,260.0,80.0,-2.8185236
34365,20.0,260.0,100.0,-2.5503135
34365,20.0,260.0,120.0,-2.5699036
34365,20.0,260.0,140.0,-2.9332294
