Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
43695,20.0,0.0,0.0,-3.4300165
43695,20.0,0.0,20.0,-3.0953732
43695,20.0,0.0,40.0,-2.8837483
43695,20.0,0.0,60.0,-3.4871085
43695,20.0,0.0,80.0,-3.7958903
43695,20.0,0.0,100.0,-3.193199
43695,20.0,0.0,120.0,-3.8031094
43695,20.0,0.0,140.0,-3.8224952
43695,20.0,0.0,160.0,-3.2495842
43695,20.0,0.0,180.0,-3.1965952
43695,20.0,0.0,200.0,-3.6540089
43695,20.0,0.0,220.0,-3.9855115
43695,20.0,0.0,240.0,-3.5859191
43695,20.0,0.0,260.0,-3.4169457
43695,20.0,0.0,280.0,-3.5178874
43695,20.0,0.0,300.0,-2.9036543
43695,20.0,0.0,320.0,-3.0031073
43695,20.0,0.0,340.0,-2.9906514
43695,20.0,20.0,0.0,-3.576641
43695,20.0,20.0,20.0,-3.5363839
43695,20.0,20.0,40.0,-3.0804977
43695,20.0,20.0,60.0,-3.6447945
43695,20.0,20.0,80.0,-3.8790772
43695,20.0,20.0,100.0,-3.3803103
43695,20.0,20.0,120.0,-3.5007246
43695,20.0,20.0,140.0,-3.712603
43695,20.0,20.0,160.0,-3.2730496
43695,20.0,20.0,180.0,-3.2540333
43695,20.0,20.0,200.0,-3.4740777
43695,20.0,20.0,220.0,-3.808768
43695,20.0,20.0,240.0,-3.5763187
43695,20.0,20.0,260.0,-3.473113
43695,20.0,20.0,280.0,-3.801183
43695,20.0,20.0,300.0,-2.9848945
43695,20.0,20.0,320.0,-2.9557135
43695,20.0,20.0,340.0,-3.1710026
43695,20.0,40.0,0.0,-3.4005897
43695,20.0,40.0,20.0,-3.6872668
43695,20.0,40.0,40.0,-3.1247299
43695,20.0,40.0,60.0,-3.4740856
43695,20.0,40.0,80.0,-3.4338586
43695,20.0,40.0,100.0,-3.1912463
43695,20.0,40.0,120.0,-3.321373
43695,20.0,40.0,140.0,-3.34245
43695,20.0,40.0,160.0,-3.2896278
43695,20.0,40.0,180.0,-3.1911526
43695,20.0,40.0,200.0,-3.3005846
43695,20.0,40.0,220.0,-3.5638144
43695,20.0,40.0,240.0,-3.5748646
43695,20.0,40.0,260.0,-3.6128767
43695,20.0,40.0,280.0,-3.944437
43695,20.0,40.0,300.0,-3.1494606
43695,20.0,40.0,320.0,-2.9116561
43695,20.0,40.0,340.0,-3.0227084
43695,20.0,60.0,0.0,-3.5078392
43695,20.0,60.0,20.0,-3.1675863
43695,20.0,60.0,40.0,-3.216171
43695,20.0,60.0,60.0,-3.2640655
43695,20.0,60.0,80.0,-3.2554257
43695,20.0,60.0,100.0,-3.0702064
43695,20.0,60.0,120.0,-3.2372942
43695,20.0,60.0,140.0,-3.2842708
43695,20.0,60.0,160.0,-3.405651
43695,20.0,60.0,180.0,-3.0739436
43695,20.0,60.0,200.0,-3.200264
43695,20.0,60.0,220.0,-3.2842205
43695,20.0,60.0,240.0,-3.5547805
43695,20.0,60.0,260.0,-3.5453901
43695,20.0,60.0,280.0,-3.7553058
43695,20.0,60.0,300.0,-3.265597
43695,20.0,60.0,320.0,-2.9217458
43695,20.0,60.0,340.0,-3.1415248
43695,20.0,80.0,0.0,-3.3555932
43695,20.0,80.0,20.0,-3.1848078
43695,20.0,80.0,40.0,-3.4783278
43695,20.0,80.0,60.0,-3.2162228
43695,20.0,80.0,80.0,-3.1467736
43695,20.0,80.0,100.0,-3.047362
43695,20.0,80.0,120.0,-3.1702826
43695,20.0,80.0,140.0,-3.1418798
