Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
19204,20.0,0.0,0.0,-2.8091831
19204,20.0,0.0,20.0,-2.70899
19204,20.0,0.0,40.0,-2.6329927
19204,20.0,0.0,60.0,-2.894852
19204,20.0,0.0,80.0,-2.5873702
19204,20.0,0.0,100.0,-2.1681592
19204,20.0,0.0,120.0,-3.0030499
19204,20.0,0.0,140.0,-3.0989141
19204,20.0,0.0,160.0,-2.9946537
19204,20.0,0.0,180.0,-3.167062
19204,20.0,0.0,200.0,-2.9290476
19204,20.0,0.0,220.0,-2.7274053
19204,20.0,0.0,240.0,-2.8363733
19204,20.0,0.0,260.0,-3.2965798
19204,20.0,0.0,280.0,-3.3457952
19204,20.0,0.0,300.0,-2.7066128
19204,20.0,0.0,320.0,-2.6182058
19204,20.0,0.0,340.0,-2.3534458
19204,20.0,20.0,0.0,-2.6052613
19204,20.0,20.0,20.0,-2.7412534
19204,20.0,20.0,40.0,-2.9338653
19204,20.0,20.0,60.0,-2.7449522
19204,20.0,20.0,80.0,-2.8797479
19204,20.0,20.0,100.0,-2.0401368
19204,20.0,20.0,120.0,-2.5556526
19204,20.0,20.0,140.0,-3.2014556
19204,20.0,20.0,160.0,-3.2345116
19204,20.0,20.0,180.0,-2.8323061
19204,20.0,20.0,200.0,-3.157429
19204,20.0,20.0,220.0,-2.6142585
19204,20.0,20.0,240.0,-2.5944571
19204,20.0,20.0,260.0,-2.6894767
19204,20.0,20.0,280.0,-2.935661
19204,20.0,20.0,300.0,-2.9028986
19204,20.0,20.0,320.0,-2.633746
19204,20.0,20.0,340.0,-2.4550755
19204,20.0,40.0,0.0,-2.2675745
19204,20.0,40.0,20.0,-2.2530487
19204,20.0,40.0,40.0,-2.6245205
19204,20.0,40.0,60.0,-2.4578567
19204,20.0,40.0,80.0,-2.5171075
19204,20.0,40.0,100.0,-2.516656
19204,20.0,40.0,120.0,-2.3223417
19204,20.0,40.0,140.0,-2.8275437
19204,20.0,40.0,160.0,-3.174962
19204,20.0,40.0,180.0,-2.7375674
19204,20.0,40.0,200.0,-2.660653
19204,20.0,40.0,220.0,-2.4793627
19204,20.0,40.0,240.0,-2.4931316
19204,20.0,40.0,260.0,-2.7560732
19204,20.0,40.0,280.0,-2.7156675
19204,20.0,40.0,300.0,-2.4667404
19204,20.0,40.0,320.0,-2.7094717
19204,20.0,40.0,340.0,-2.432198
19204,20.0,60.0,0.0,-2.5751498
19204,20.0,60.0,20.0,-2.1674347
19204,20.0,60.0,40.0,-2.4076846
19204,20.0,60.0,60.0,-2.4169803
19204,20.0,60.0,80.0,-2.2057273
19204,20.0,60.0,100.0,-2.4163911
19204,20.0,60.0,120.0,-2.1276727
19204,20.0,60.0,140.0,-2.4190536
19204,20.0,60.0,160.0,-2.518833
19204,20.0,60.0,180.0,-2.402253
19204,20.0,60.0,200.0,-2.4750025
19204,20.0,60.0,220.0,-2.6802015
19204,20.0,60.0,240.0,-2.139926
19204,20.0,60.0,260.0,-2.340303
19204,20.0,60.0,280.0,-1.8632995
19204,20.0,60.0,300.0,-2.281012
19204,20.0,60.0,320.0,-2.385318
19204,20.0,60.0,340.0,-2.6805878
19204,20.0,80.0,0.0,-2.2235544
19204,20.0,80.0,20.0,-2.039052
19204,20.0,80.0,40.0,-2.2470076
19204,20.0,80.0,60.0,-2.6164174
19204,20.0,80.0,80.0,-2.2918856
19204,20.0,80.0,100.0,-2.1241405
19204,20.0,80.0,120.0,-2.1732776
19204,20.0,80.0,140.0,-2.703467
19204,20.0,80.0,160.0,-2.1793575
19204,20.0,80.0,180.0,-2.4917884
19204,20.0,80.0,200.0,-2.1988661
19204,20.0,80.0,220.0,-2.4231863
19204,20.0,80.0,240.0,-2.4382071
19204,20.0,80.0,260.0,-2.0567007
19204,20.0,80.0,280.0,-2.3479364
19204,20.0,80.0,300.0,-2.2568722
19204,20.0,80.0,320.0,-2.463318
19204,20.0,80.0,340.0,-2.442331
19204,20.0,100.0,0.0,-2.2459722
19204,20.0,100.0,20.0,-2.293554
19204,20.0,100.0,40.0,-2.0958326
19204,20.0,100.0,60.0,-2.274721
19204,20.0,100.0,80.0,-2.3504949
19204,20.0,100.0,100.0,-2.2365384
19204,20.0,100.0,120.0,-1.9402462
19204,20.0,100.0,140.0,-2.1916919
19204,20.0,100.0,160.0,-2.23192
19204,20.0,100.0,180.0,-2.6163185
19204,20.0,100.0,200.0,-2.1540108
19204,20.0,100.0,220.0,-2.0467396
19204,20.0,100.0,240.0,-2.419331
19204,20.0,100.0,260.0,-2.2120476
19204,20.0,100.0,280.0,-2.4275928
19204,20.0,100.0,300.0,-2.672796
19204,20.0,100.0,320.0,-2.1805217
19204,20.0,100.0,340.0,-2.450547
19204,20.0,120.0,0.0,-2.3967228
19204,20.0,120.0,20.0,-2.2584908
19204,20.0,120.0,40.0,-2.1591613
19204,20.0,120.0,60.0,-2.2579663
19204,20.0,120.0,80.0,-2.1954772
19204,20.0,120.0,100.0,-2.0944536
19204,20.0,120.0,120.0,-2.5291748
19204,20.0,120.0,140.0,-1.9776654
19204,20.0,120.0,160.0,-2.3082235
19204,20.0,120.0,180.0,-2.0587885
19204,20.0,120.0,200.0,-2.4322808
19204,20.0,120.0,220.0,-2.0578332
19204,20.0,120.0,240.0,-2.0559528
19204,20.0,120.0,260.0,-2.1709049
19204,20.0,120.0,280.0,-1.6544396
19204,20.0,120.0,300.0,-2.1651313
19204,20.0,120.0,320.0,-2.0042117
19204,20.0,120.0,340.0,-2.4780219
19204,20.0,140.0,0.0,-2.0483701
19204,20.0,140.0,20.0,-2.0256612
19204,20.0,140.0,40.0,-2.280302
19204,20.0,140.0,60.0,-2.0500557
19204,20.0,140.0,80.0,-1.770635
19204,20.0,140.0,100.0,-1.8965783
19204,20.0,140.0,120.0,-2.144799
19204,20.0,140.0,140.0,-2.1255662
19204,20.0,140.0,160.0,-1.8196605
19204,20.0,140.0,180.0,-2.0382566
19204,20.0,140.0,200.0,-2.138829
19204,20.0,140.0,220.0,-2.2234237
19204,20.0,140.0,240.0,-2.0894055
19204,20.0,140.0,260.0,-1.9525855
19204,20.0,140.0,280.0,-1.7936887
19204,20.0,140.0,300.0,-1.6075616
19204,20.0,140.0,320.0,-1.763176
19204,20.0,140.0,340.0,-1.4167857
19204,20.0,160.0,0.0,-1.6872514
19204,20.0,160.0,20.0,-2.2587626
19204,20.0,160.0,40.0,-1.626954
19204,20.0,160.0,60.0,-1.6918198
19204,20.0,160.0,80.0,-1.4864697
19204,20.0,160.0,100.0,-1.4319457
19204,20.0,160.0,120.0,-2.1603146
19204,20.0,160.0,140.0,-2.1161342
19204,20.0,160.0,160.0,-2.215458
19204,20.0,160.0,180.0,-2.010292
19204,20.0,160.0,200.0,-1.8233672
19204,20.0,160.0,220.0,-1.4319208
19204,20.0,160.0,240.0,-1.8254647
19204,20.0,160.0,260.0,-2.1012573
19204,20.0,160.0,280.0,-1.6230674
19204,20.0,160.0,300.0,-1.9107817
19204,20.0,160.0,320.0,-1.4075094
19204,20.0,160.0,340.0,-0.9343689
19204,20.0,180.0,0.0,-1.1749367
19204,20.0,180.0,20.0,-1.1762826
19204,20.0,180.0,40.0,-1.1745958
19204,20.0,180.0,60.0,-1.5075799
19204,20.0,180.0,80.0,-1.5887927
19204,20.0,180.0,100.0,-0.9474077
19204,20.0,180.0,120.0,-1.8169079
19204,20.0,180.0,140.0,-1.5185302
19204,20.0,180.0,160.0,-1.8086904
19204,20.0,180.0,180.0,-1.7275376
19204,20.0,180.0,200.0,-1.6596531
19204,20.0,180.0,220.0,-1.494295
19204,20.0,180.0,240.0,-1.3628813
19204,20.0,180.0,260.0,-1.8723066
19204,20.0,180.0,280.0,-1.7235626
19204,20.0,180.0,300.0,-1.6605372
19204,20.0,180.0,320.0,-1.1089673
19204,20.0,180.0,340.0,-0.62933564
19204,20.0,200.0,0.0,-1.2927549
19204,20.0,200.0,20.0,-1.8605876
