Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
19204,20.0,0.0,0.0,-2.4593313
19204,20.0,0.0,20.0,-2.7380366
19204,20.0,0.0,40.0,-2.5904253
19204,20.0,0.0,60.0,-2.4113564
19204,20.0,0.0,80.0,-2.6878762
19204,20.0,0.0,100.0,-2.6458461
19204,20.0,0.0,120.0,-2.7932262
19204,20.0,0.0,140.0,-2.8561182
19204,20.0,0.0,160.0,-2.7087092
19204,20.0,0.0,180.0,-3.0018837
19204,20.0,0.0,200.0,-2.7070491
19204,20.0,0.0,220.0,-2.471391
19204,20.0,0.0,240.0,-2.4386687
19204,20.0,0.0,260.0,-2.6641517
19204,20.0,0.0,280.0,-2.5331466
19204,20.0,0.0,300.0,-2.3913844
19204,20.0,0.0,320.0,-2.6310816
19204,20.0,0.0,340.0,-2.8575156
19204,20.0,20.0,0.0,-2.4843724
19204,20.0,20.0,20.0,-2.3994281
19204,20.0,20.0,40.0,-2.5815983
19204,20.0,20.0,60.0,-2.837749
19204,20.0,20.0,80.0,-2.7910104
19204,20.0,20.0,100.0,-3.1332273
19204,20.0,20.0,120.0,-2.7252831
19204,20.0,20.0,140.0,-2.8330972
19204,20.0,20.0,160.0,-3.3239458
19204,20.0,20.0,180.0,-3.2026608
19204,20.0,20.0,200.0,-3.1189098
19204,20.0,20.0,220.0,-2.4795735
19204,20.0,20.0,240.0,-2.6094863
19204,20.0,20.0,260.0,-2.5338275
19204,20.0,20.0,280.0,-2.7490013
19204,20.0,20.0,300.0,-2.862668
19204,20.0,20.0,320.0,-2.4572115
19204,20.0,20.0,340.0,-2.2224267
19204,20.0,40.0,0.0,-2.1885126
19204,20.0,40.0,20.0,-2.1926553
19204,20.0,40.0,40.0,-2.5782998
19204,20.0,40.0,60.0,-2.4515817
19204,20.0,40.0,80.0,-2.1673281
19204,20.0,40.0,100.0,-2.391594
19204,20.0,40.0,120.0,-2.4506814
19204,20.0,40.0,140.0,-2.637658
19204,20.0,40.0,160.0,-2.7996356
19204,20.0,40.0,180.0,-2.3598077
19204,20.0,40.0,200.0,-2.5292146
19204,20.0,40.0,220.0,-2.1920683
19204,20.0,40.0,240.0,-2.150819
19204,20.0,40.0,260.0,-2.2824903
19204,20.0,40.0,280.0,-2.2781854
19204,20.0,40.0,300.0,-2.6137304
19204,20.0,40.0,320.0,-2.1632545
19204,20.0,40.0,340.0,-1.7341088
19204,20.0,60.0,0.0,-2.2392073
19204,20.0,60.0,20.0,-2.2938807
19204,20.0,60.0,40.0,-2.136587
19204,20.0,60.0,60.0,-2.0594547
19204,20.0,60.0,80.0,-1.9160063
19204,20.0,60.0,100.0,-2.2220666
19204,20.0,60.0,120.0,-2.3128245
19204,20.0,60.0,140.0,-2.1908593
19204,20.0,60.0,160.0,-1.9900788
19204,20.0,60.0,180.0,-2.1195083
19204,20.0,60.0,200.0,-2.58126
19204,20.0,60.0,220.0,-2.310258
19204,20.0,60.0,240.0,-2.3787465
19204,20.0,60.0,260.0,-2.3555913
19204,20.0,60.0,280.0,-2.0594873
19204,20.0,60.0,300.0,-2.0977604
19204,20.0,60.0,320.0,-1.8009611
19204,20.0,60.0,340.0,-1.770885
19204,20.0,80.0,0.0,-2.2063527
19204,20.0,80.0,20.0,-2.08376
19204,20.0,80.0,40.0,-2.2292228
19204,20.0,80.0,60.0,-1.7546412
19204,20.0,80.0,80.0,-2.1643922
19204,20.0,80.0,100.0,-2.3428588
19204,20.0,80.0,120.0,-2.4014971
19204,20.0,80.0,140.0,-2.228602
19204,20.0,80.0,160.0,-1.8670032
19204,20.0,80.0,180.0,-1.9128394
19204,20.0,80.0,200.0,-1.9482028
19204,20.0,80.0,220.0,-2.2574463
19204,20.0,80.0,240.0,-2.0523357
19204,20.0,80.0,260.0,-2.103525
19204,20.0,80.0,280.0,-2.1253407
19204,20.0,80.0,300.0,-1.7702693
19204,20.0,80.0,320.0,-2.0062473
19204,20.0,80.0,340.0,-1.9146538
19204,20.0,100.0,0.0,-1.9925996
19204,20.0,100.0,20.0,-2.3139985
19204,20.0,100.0,40.0,-2.1653447
19204,20.0,100.0,60.0,-2.176115
19204,20.0,100.0,80.0,-2.0175672
19204,20.0,100.0,100.0,-2.2289488
19204,20.0,100.0,120.0,-1.9434206
19204,20.0,100.0,140.0,-2.0993762
19204,20.0,100.0,160.0,-2.316576
19204,20.0,100.0,180.0,-2.4492395
19204,20.0,100.0,200.0,-2.1426373
19204,20.0,100.0,220.0,-2.172641
19204,20.0,100.0,240.0,-2.0721676
19204,20.0,100.0,260.0,-2.0860271
19204,20.0,100.0,280.0,-1.8051486
19204,20.0,100.0,300.0,-1.9298308
19204,20.0,100.0,320.0,-2.1475239
19204,20.0,100.0,340.0,-2.1226864
19204,20.0,120.0,0.0,-1.7340881
19204,20.0,120.0,20.0,-1.8456248
19204,20.0,120.0,40.0,-1.8989933
19204,20.0,120.0,60.0,-1.996669
19204,20.0,120.0,80.0,-2.341668
19204,20.0,120.0,100.0,-2.400229
19204,20.0,120.0,120.0,-2.02932
19204,20.0,120.0,140.0,-2.2663422
19204,20.0,120.0,160.0,-2.575581
19204,20.0,120.0,180.0,-2.4298487
19204,20.0,120.0,200.0,-2.171305
19204,20.0,120.0,220.0,-2.1581657
19204,20.0,120.0,240.0,-2.11127
19204,20.0,120.0,260.0,-1.5969403
19204,20.0,120.0,280.0,-1.8382868
19204,20.0,120.0,300.0,-1.677712
19204,20.0,120.0,320.0,-1.9623753
19204,20.0,120.0,340.0,-1.919555
19204,20.0,140.0,0.0,-1.9679694
19204,20.0,140.0,20.0,-1.8249062
19204,20.0,140.0,40.0,-1.574627
19204,20.0,140.0,60.0,-2.22127
19204,20.0,140.0,80.0,-2.2656808
19204,20.0,140.0,100.0,-2.0832424
19204,20.0,140.0,120.0,-1.8491346
19204,20.0,140.0,140.0,-1.5010412
19204,20.0,140.0,160.0,-1.557797
19204,20.0,140.0,180.0,-1.4240627
19204,20.0,140.0,200.0,-1.9321893
19204,20.0,140.0,220.0,-2.0132685
19204,20.0,140.0,240.0,-2.0206285
19204,20.0,140.0,260.0,-1.4334164
19204,20.0,140.0,280.0,-1.940318
19204,20.0,140.0,300.0,-1.214298
19204,20.0,140.0,320.0,-1.4959301
19204,20.0,140.0,340.0,-1.7496195
19204,20.0,160.0,0.0,-1.648663
19204,20.0,160.0,20.0,-1.7765629
19204,20.0,160.0,40.0,-2.1188226
19204,20.0,160.0,60.0,-1.79006
19204,20.0,160.0,80.0,-1.6597253
19204,20.0,160.0,100.0,-1.717428
19204,20.0,160.0,120.0,-2.1049201
19204,20.0,160.0,140.0,-1.6638248
19204,20.0,160.0,160.0,-2.1302643
19204,20.0,160.0,180.0,-1.7956605
19204,20.0,160.0,200.0,-2.1579046
19204,20.0,160.0,220.0,-2.2322059
19204,20.0,160.0,240.0,-2.2186828
19204,20.0,160.0,260.0,-2.2703753
19204,20.0,160.0,280.0,-1.2877029
19204,20.0,160.0,300.0,-1.1507856
19204,20.0,160.0,320.0,-1.7333902
19204,20.0,160.0,340.0,-1.6615304
19204,20.0,180.0,0.0,-0.8970698
19204,20.0,180.0,20.0,-1.1495246
19204,20.0,180.0,40.0,-1.1197504
19204,20.0,180.0,60.0,-1.3487544
19204,20.0,180.0,80.0,-1.6682855
19204,20.0,180.0,100.0,-1.6503371
19204,20.0,180.0,120.0,-1.671276
19204,20.0,180.0,140.0,-1.2330601
19204,20.0,180.0,160.0,-1.7683444
19204,20.0,180.0,180.0,-1.7194463
19204,20.0,180.0,200.0,-1.559046
19204,20.0,180.0,220.0,-1.730321
19204,20.0,180.0,240.0,-1.5741878
19204,20.0,180.0,260.0,-1.5640944
19204,20.0,180.0,280.0,-1.3108735
19204,20.0,180.0,300.0,-1.3823985
19204,20.0,180.0,320.0,-1.1837797
19204,20.0,180.0,340.0,-0.8849126
19204,20.0,200.0,0.0,-1.1760559
19204,20.0,200.0,20.0,-1.0983152
19204,20.0,200.0,40.0,-0.94944865
19204,20.0,200.0,60.0,-1.2872596
19204,20.0,200.0,80.0,-1.3725827
19204,20.0,200.0,100.0,-1.2642509
19204,20.0,200.0,120.0,-1.6682775
19204,20.0,200.0,140.0,-1.4110447
19204,20.0,200.0,160.0,-2.2357209
19204,20.0,200.0,180.0,-2.254644
19204,20.0,200.0,200.0,-2.074359
19204,20.0,200.0,220.0,-1.8809427
19204,20.0,200.0,240.0,-1.8152163
19204,20.0,200.0,260.0,-1.5186443
19204,20.0,200.0,280.0,-1.5760858
19204,20.0,200.0,300.0,-1.6641623
19204,20.0,200.0,320.0,-1.4601669
19204,20.0,200.0,340.0,-1.6287382
19204,20.0,220.0,0.0,-1.5236433
19204,20.0,220.0,20.0,-1.6180087
19204,20.0,220.0,40.0,-1.8131152
19204,20.0,220.0,60.0,-2.0021555
19204,20.0,220.0,80.0,-1.7760153
19204,20.0,220.0,100.0,-1.6111594
19204,20.0,220.0,120.0,-1.6421951
19204,20.0,220.0,140.0,-2.3127763
19204,20.0,220.0,160.0,-2.1049716
19204,20.0,220.0,180.0,-1.703501
19204,20.0,220.0,200.0,-1.7893146
19204,20.0,220.0,220.0,-2.050951
19204,20.0,220.0,240.0,-2.0585818
19204,20.0,220.0,260.0,-1.9684603
