Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
19204,20.0,0.0,0.0,-3.5090559
19204,20.0,0.0,20.0,-3.6261046
19204,20.0,0.0,40.0,-3.6762283
19204,20.0,0.0,60.0,-3.4536188
19204,20.0,0.0,80.0,-3.4185522
19204,20.0,0.0,100.0,-3.5632975
19204,20.0,0.0,120.0,-3.7935321
19204,20.0,0.0,140.0,-4.046096
19204,20.0,0.0,160.0,-3.486691
19204,20.0,0.0,180.0,-3.6337306
19204,20.0,0.0,200.0,-3.343594
19204,20.0,0.0,220.0,-3.569036
19204,20.0,0.0,240.0,-3.6047487
19204,20.0,0.0,260.0,-3.5888064
19204,20.0,0.0,280.0,-3.5985806
19204,20.0,0.0,300.0,-3.6668105
19204,20.0,0.0,320.0,-3.716265
19204,20.0,0.0,340.0,-3.6126475
19204,20.0,20.0,0.0,-3.4997525
19204,20.0,20.0,20.0,-3.3968518
19204,20.0,20.0,40.0,-3.418605
19204,20.0,20.0,60.0,-3.6194482
19204,20.0,20.0,80.0,-3.5557888
19204,20.0,20.0,100.0,-3.6507075
19204,20.0,20.0,120.0,-3.781812
19204,20.0,20.0,140.0,-3.9075665
19204,20.0,20.0,160.0,-3.811238
19204,20.0,20.0,180.0,-3.871381
19204,20.0,20.0,200.0,-3.9656715
19204,20.0,20.0,220.0,-3.7167623
19204,20.0,20.0,240.0,-3.7297194
19204,20.0,20.0,260.0,-3.5685482
19204,20.0,20.0,280.0,-3.6798754
19204,20.0,20.0,300.0,-3.6956277
19204,20.0,20.0,320.0,-3.5964231
19204,20.0,20.0,340.0,-3.775597
19204,20.0,40.0,0.0,-3.1932747
19204,20.0,40.0,20.0,-3.0985954
19204,20.0,40.0,40.0,-3.1887581
19204,20.0,40.0,60.0,-3.1401286
19204,20.0,40.0,80.0,-3.0901654
19204,20.0,40.0,100.0,-2.9972172
19204,20.0,40.0,120.0,-3.089932
19204,20.0,40.0,140.0,-3.45919
19204,20.0,40.0,160.0,-3.7110846
19204,20.0,40.0,180.0,-3.2227643
19204,20.0,40.0,200.0,-3.2488031
19204,20.0,40.0,220.0,-3.3811314
19204,20.0,40.0,240.0,-2.8456275
19204,20.0,40.0,260.0,-3.221867
19204,20.0,40.0,280.0,-3.2113655
19204,20.0,40.0,300.0,-3.3647654
19204,20.0,40.0,320.0,-3.3289683
19204,20.0,40.0,340.0,-3.357771
19204,20.0,60.0,0.0,-3.011221
19204,20.0,60.0,20.0,-2.9750242
19204,20.0,60.0,40.0,-2.8738015
19204,20.0,60.0,60.0,-2.899908
19204,20.0,60.0,80.0,-3.0097334
19204,20.0,60.0,100.0,-3.033461
19204,20.0,60.0,120.0,-3.1647832
19204,20.0,60.0,140.0,-3.150738
19204,20.0,60.0,160.0,-2.9143417
19204,20.0,60.0,180.0,-3.319855
19204,20.0,60.0,200.0,-3.1875403
19204,20.0,60.0,220.0,-3.1956818
19204,20.0,60.0,240.0,-3.0828462
19204,20.0,60.0,260.0,-2.8182142
19204,20.0,60.0,280.0,-2.9987874
19204,20.0,60.0,300.0,-3.192665
19204,20.0,60.0,320.0,-3.0305007
19204,20.0,60.0,340.0,-3.020738
19204,20.0,80.0,0.0,-2.7601397
19204,20.0,80.0,20.0,-2.7554832
19204,20.0,80.0,40.0,-2.928909
19204,20.0,80.0,60.0,-2.8481426
19204,20.0,80.0,80.0,-2.9706018
19204,20.0,80.0,100.0,-3.2400157
19204,20.0,80.0,120.0,-3.30425
19204,20.0,80.0,140.0,-3.1205819
19204,20.0,80.0,160.0,-3.102043
19204,20.0,80.0,180.0,-2.8407881
19204,20.0,80.0,200.0,-2.8786461
19204,20.0,80.0,220.0,-2.7453604
19204,20.0,80.0,240.0,-2.8890467
19204,20.0,80.0,260.0,-2.9305158
19204,20.0,80.0,280.0,-3.0200005
19204,20.0,80.0,300.0,-2.9212105
19204,20.0,80.0,320.0,-3.0215905
19204,20.0,80.0,340.0,-2.9740484
19204,20.0,100.0,0.0,-2.7564628
19204,20.0,100.0,20.0,-2.76982
19204,20.0,100.0,40.0,-3.0939054
19204,20.0,100.0,60.0,-2.9646947
19204,20.0,100.0,80.0,-2.8927186
19204,20.0,100.0,100.0,-2.9740708
19204,20.0,100.0,120.0,-3.024733
19204,20.0,100.0,140.0,-3.4135082
19204,20.0,100.0,160.0,-3.2630477
19204,20.0,100.0,180.0,-3.1330383
19204,20.0,100.0,200.0,-3.0750918
19204,20.0,100.0,220.0,-3.1500392
19204,20.0,100.0,240.0,-2.8382301
19204,20.0,100.0,260.0,-2.790757
19204,20.0,100.0,280.0,-2.7868948
19204,20.0,100.0,300.0,-2.8108442
19204,20.0,100.0,320.0,-2.7168434
19204,20.0,100.0,340.0,-2.7483778
19204,20.0,120.0,0.0,-2.6328006
19204,20.0,120.0,20.0,-2.58471
