Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
34365,20.0,0.0,0.0,-3.0046608
34365,20.0,0.0,20.0,-3.0031624
34365,20.0,0.0,40.0,-3.2220917
34365,20.0,0.0,60.0,-3.0675967
34365,20.0,0.0,80.0,-3.2567286
34365,20.0,0.0,100.0,-3.4459958
34365,20.0,0.0,120.0,-3.5277762
34365,20.0,0.0,140.0,-3.4782307
34365,20.0,0.0,160.0,-3.3470068
34365,20.0,0.0,180.0,-2.7592056
34365,20.0,0.0,200.0,-2.6178029
34365,20.0,0.0,220.0,-2.4822578
34365,20.0,0.0,240.0,-2.3746257
34365,20.0,0.0,260.0,-2.5575237
34365,20.0,0.0,280.0,-3.182483
34365,20.0,0.0,300.0,-2.9585211
34365,20.0,0.0,320.0,-2.7521486
34365,20.0,0.0,340.0,-2.678711
34365,20.0,20.0,0.0,-2.767464
34365,20.0,20.0,20.0,-2.7609212
34365,20.0,20.0,40.0,-3.1392632
34365,20.0,20.0,60.0,-3.012534
34365,20.0,20.0,80.0,-3.2126794
34365,20.0,20.0,100.0,-3.971485
34365,20.0,20.0,120.0,-3.9308805
34365,20.0,20.0,140.0,-3.6420946
34365,20.0,20.0,160.0,-3.610134
34365,20.0,20.0,180.0,-3.0441086
34365,20.0,20.0,200.0,-3.0078804
34365,20.0,20.0,220.0,-2.7347763
34365,20.0,20.0,240.0,-2.6413386
34365,20.0,20.0,260.0,-2.606676
34365,20.0,20.0,280.0,-2.9467657
34365,20.0,20.0,300.0,-2.9885788
34365,20.0,20.0,320.0,-2.62975
34365,20.0,20.0,340.0,-2.7578254
34365,20.0,40.0,0.0,-3.190771
34365,20.0,40.0,20.0,-3.2076294
34365,20.0,40.0,40.0,-2.958865
34365,20.0,40.0,60.0,-2.9508932
34365,20.0,40.0,80.0,-3.4836392
34365,20.0,40.0,100.0,-3.884179
34365,20.0,40.0,120.0,-3.713301
34365,20.0,40.0,140.0,-3.0594702
34365,20.0,40.0,160.0,-3.4622705
34365,20.0,40.0,180.0,-3.1090117
34365,20.0,40.0,200.0,-3.0376692
34365,20.0,40.0,220.0,-3.118539
34365,20.0,40.0,240.0,-3.246042
34365,20.0,40.0,260.0,-3.3341997
34365,20.0,40.0,280.0,-3.1631248
34365,20.0,40.0,300.0,-3.1011872
34365,20.0,40.0,320.0,-2.62845
34365,20.0,40.0,340.0,-3.0667958
34365,20.0,60.0,0.0,-2.995131
34365,20.0,60.0,20.0,-2.9779413
34365,20.0,60.0,40.0,-2.878289
34365,20.0,60.0,60.0,-3.098402
34365,20.0,60.0,80.0,-3.6145768
34365,20.0,60.0,100.0,-3.4700434
34365,20.0,60.0,120.0,-3.028962
34365,20.0,60.0,140.0,-3.12465
34365,20.0,60.0,160.0,-3.613822
34365,20.0,60.0,180.0,-3.3332932
34365,20.0,60.0,200.0,-3.201411
34365,20.0,60.0,220.0,-3.1615555
34365,20.0,60.0,240.0,-3.058913
34365,20.0,60.0,260.0,-2.7981315
34365,20.0,60.0,280.0,-3.1377864
34365,20.0,60.0,300.0,-2.852806
34365,20.0,60.0,320.0,-3.0878854
34365,20.0,60.0,340.0,-3.0732503
34365,20.0,80.0,0.0,-2.8650718
34365,20.0,80.0,20.0,-2.776034
34365,20.0,80.0,40.0,-2.7349248
34365,20.0,80.0,60.0,-3.230852
34365,20.0,80.0,80.0,-3.1788712
34365,20.0,80.0,100.0,-3.0703204
34365,20.0,80.0,120.0,-2.8836005
34365,20.0,80.0,140.0,-3.0042586
34365,20.0,80.0,160.0,-3.573358
34365,20.0,80.0,180.0,-3.4262817
34365,20.0,80.0,200.0,-3.0327313
34365,20.0,80.0,220.0,-3.0794265
34365,20.0,80.0,240.0,-2.919007
34365,20.0,80.0,260.0,-2.8843558
34365,20.0,80.0,280.0,-3.06606
34365,20.0,80.0,300.0,-2.889221
34365,20.0,80.0,320.0,-2.5698776
34365,20.0,80.0,340.0,-2.819224
34365,20.0,100.0,0.0,-2.8835614
34365,20.0,100.0,20.0,-2.7071013
34365,20.0,100.0,40.0,-2.8168652
34365,20.0,100.0,60.0,-3.0642486
34365,20.0,100.0,80.0,-3.5507476
34365,20.0,100.0,100.0,-3.691454
34365,20.0,100.0,120.0,-3.3669493
34365,20.0,100.0,140.0,-3.5115664
34365,20.0,100.0,160.0,-3.5260313
34365,20.0,100.0,180.0,-3.5431945
34365,20.0,100.0,200.0,-3.4115226
34365,20.0,100.0,220.0,-2.9618592
34365,20.0,100.0,240.0,-2.9814367
34365,20.0,100.0,260.0,-2.8390243
34365,20.0,100.0,280.0,-2.8090727
34365,20.0,100.0,300.0,-2.8646162
34365,20.0,100.0,320.0,-2.9292133
34365,20.0,100.0,340.0,-2.9313748
34365,20.0,120.0,0.0,-3.5305934
34365,20.0,120.0,20.0,-3.2866857
34365,20.0,120.0,40.0,-3.1889913
34365,20.0,120.0,60.0,-3.5956702
34365,20.0,120.0,80.0,-3.979973
34365,20.0,120.0,100.0,-4.0282474
34365,20.0,120.0,120.0,-4.071743
34365,20.0,120.0,140.0,-3.917116
34365,20.0,120.0,160.0,-3.7085686
34365,20.0,120.0,180.0,-3.6216855
34365,20.0,120.0,200.0,-3.5176592
34365,20.0,120.0,220.0,-3.105048
34365,20.0,120.0,240.0,-2.845139
34365,20.0,120.0,260.0,-2.8918784
34365,20.0,120.0,280.0,-2.6735322
34365,20.0,120.0,300.0,-2.8081603
34365,20.0,120.0,320.0,-3.4916272
34365,20.0,120.0,340.0,-3.4831169
34365,20.0,140.0,0.0,-3.6991363
34365,20.0,140.0,20.0,-3.4466426
34365,20.0,140.0,40.0,-3.7918425
34365,20.0,140.0,60.0,-4.095347
34365,20.0,140.0,80.0,-4.523563
34365,20.0,140.0,100.0,-4.2866974
34365,20.0,140.0,120.0,-4.2879996
34365,20.0,140.0,140.0,-4.107101
34365,20.0,140.0,160.0,-4.108194
34365,20.0,140.0,180.0,-4.013368
34365,20.0,140.0,200.0,-4.1507397
34365,20.0,140.0,220.0,-3.8717954
34365,20.0,140.0,240.0,-3.7425437
34365,20.0,140.0,260.0,-3.25311
34365,20.0,140.0,280.0,-3.2034981
34365,20.0,140.0,300.0,-3.1614726
34365,20.0,140.0,320.0,-3.2924416
34365,20.0,140.0,340.0,-3.4291244
34365,20.0,160.0,0.0,-3.602163
34365,20.0,160.0,20.0,-3.6111996
34365,20.0,160.0,40.0,-3.8182921
