Event ID,Distance Rup (km),Source Rotation Azimuth (degrees),Site-To-Source Path Azimuth (degrees),ln(3.0s RotD50)
43695,20.0,0.0,0.0,-4.681151
43695,20.0,0.0,20.0,-4.6621256
43695,20.0,0.0,40.0,-4.877863
43695,20.0,0.0,60.0,-4.6946783
43695,20.0,0.0,80.0,-4.7254972
43695,20.0,0.0,100.0,-4.9529448
43695,20.0,0.0,120.0,-5.0640826
43695,20.0,0.0,140.0,-4.748727
43695,20.0,0.0,160.0,-4.3070693
43695,20.0,0.0,180.0,-4.5222063
43695,20.0,0.0,200.0,-4.3735332
43695,20.0,0.0,220.0,-4.6194997
43695,20.0,0.0,240.0,-4.6828995
43695,20.0,0.0,260.0,-4.779151
43695,20.0,0.0,280.0,-4.6938424
43695,20.0,0.0,300.0,-4.903569
43695,20.0,0.0,320.0,-4.8571277
43695,20.0,0.0,340.0,-4.86965
43695,20.0,20.0,0.0,-3.9050355
43695,20.0,20.0,20.0,-4.0861096
43695,20.0,20.0,40.0,-4.090964
43695,20.0,20.0,60.0,-4.0599656
43695,20.0,20.0,80.0,-4.0514746
43695,20.0,20.0,100.0,-4.3858356
43695,20.0,20.0,120.0,-4.768131
43695,20.0,20.0,140.0,-4.7830043
43695,20.0,20.0,160.0,-4.442927
43695,20.0,20.0,180.0,-4.3590536
43695,20.0,20.0,200.0,-4.376522
43695,20.0,20.0,220.0,-4.3513627
43695,20.0,20.0,240.0,-4.4157863
43695,20.0,20.0,260.0,-4.1046844
43695,20.0,20.0,280.0,-3.8985689
43695,20.0,20.0,300.0,-4.051078
43695,20.0,20.0,320.0,-4.0953064
43695,20.0,20.0,340.0,-4.090445
43695,20.0,40.0,0.0,-3.6039295
43695,20.0,40.0,20.0,-3.9003634
43695,20.0,40.0,40.0,-3.9136333
43695,20.0,40.0,60.0,-3.9413223
43695,20.0,40.0,80.0,-3.8431036
43695,20.0,40.0,100.0,-3.8447106
43695,20.0,40.0,120.0,-4.139775
43695,20.0,40.0,140.0,-4.477607
43695,20.0,40.0,160.0,-4.599706
43695,20.0,40.0,180.0,-4.3208127
43695,20.0,40.0,200.0,-4.2657804
43695,20.0,40.0,220.0,-4.172393
43695,20.0,40.0,240.0,-4.253724
43695,20.0,40.0,260.0,-3.864748
43695,20.0,40.0,280.0,-3.5341456
43695,20.0,40.0,300.0,-3.5965328
43695,20.0,40.0,320.0,-3.641102
43695,20.0,40.0,340.0,-3.505856
43695,20.0,60.0,0.0,-3.6791277
43695,20.0,60.0,20.0,-3.9629722
43695,20.0,60.0,40.0,-4.0277367
43695,20.0,60.0,60.0,-3.898551
43695,20.0,60.0,80.0,-3.7615085
43695,20.0,60.0,100.0,-3.781743
43695,20.0,60.0,120.0,-4.107647
43695,20.0,60.0,140.0,-4.395268
43695,20.0,60.0,160.0,-4.2945113
43695,20.0,60.0,180.0,-4.0575995
43695,20.0,60.0,200.0,-4.007821
43695,20.0,60.0,220.0,-3.7722273
43695,20.0,60.0,240.0,-3.9567769
43695,20.0,60.0,260.0,-3.660277
43695,20.0,60.0,280.0,-3.5899215
43695,20.0,60.0,300.0,-3.6077006
43695,20.0,60.0,320.0,-3.614272
43695,20.0,60.0,340.0,-3.616846
43695,20.0,80.0,0.0,-3.4739988
43695,20.0,80.0,20.0,-3.7506216
43695,20.0,80.0,40.0,-3.8281722
43695,20.0,80.0,60.0,-3.850705
43695,20.0,80.0,80.0,-3.8145406
43695,20.0,80.0,100.0,-3.776573
43695,20.0,80.0,120.0,-4.0446987
43695,20.0,80.0,140.0,-4.073177
43695,20.0,80.0,160.0,-4.124722
43695,20.0,80.0,180.0,-3.7823265
43695,20.0,80.0,200.0,-3.7821279
43695,20.0,80.0,220.0,-3.6480691
43695,20.0,80.0,240.0,-3.812911
43695,20.0,80.0,260.0,-3.775181
43695,20.0,80.0,280.0,-3.693397
43695,20.0,80.0,300.0,-3.647245
43695,20.0,80.0,320.0,-3.535763
43695,20.0,80.0,340.0,-3.5114803
43695,20.0,100.0,0.0,-3.7861238
43695,20.0,100.0,20.0,-3.865084
43695,20.0,100.0,40.0,-3.8442507
43695,20.0,100.0,60.0,-3.8196743
43695,20.0,100.0,80.0,-3.8647542
43695,20.0,100.0,100.0,-3.9160676
43695,20.0,100.0,120.0,-3.8495693
43695,20.0,100.0,140.0,-4.0064178
43695,20.0,100.0,160.0,-4.0956445
43695,20.0,100.0,180.0,-3.879339
43695,20.0,100.0,200.0,-3.874997
43695,20.0,100.0,220.0,-3.8515015
43695,20.0,100.0,240.0,-3.8324797
43695,20.0,100.0,260.0,-3.7661593
43695,20.0,100.0,280.0,-3.7275155
43695,20.0,100.0,300.0,-3.6376817
43695,20.0,100.0,320.0,-3.5806797
43695,20.0,100.0,340.0,-3.7595859
43695,20.0,120.0,0.0,-3.9546654
