
X-Axis: Magnitude
Y-Axis: Number
Number of Data Sets: 2


DATASET #1

     Name: Study 17.3 1-D Incremental
   Points: 30
     Info: null

Data[x,y]:
6.05	  600.0
6.15	  862.0
6.25	  1313.0
6.35	  2016.0
6.45	  2642.0
6.55	  36215.0
6.65	  38984.0
6.75	  46716.0
6.85	  54308.0
6.95	  59126.0
7.05	  64510.0
7.15	  65176.0
7.25	  62038.0
7.35	  61167.0
7.45	  59620.0
7.55	  58801.0
7.65	  56346.0
7.75	  50714.0
7.85	  39307.0
7.95	  27762.0
8.05	  17005.0
8.15	  8754.0
8.25	  4930.0
8.35	  2246.0
8.45	  936.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 30
     Info: null

Data[x,y]:
6.0	  822094.0
6.1	  821494.0
6.2	  820632.0
6.3	  819319.0
6.4	  817303.0
6.5	  814661.0
6.6	  778446.0
6.7	  739462.0
6.8	  692746.0
6.9	  638438.0
7.0	  579312.0
7.1	  514802.0
7.2	  449626.0
7.3	  387588.0
7.4	  326421.0
7.5	  266801.0
7.6	  208000.0
7.7	  151654.0
7.8	  100940.0
7.9	  61633.0
8.0	  33871.0
8.1	  16866.0
8.2	  8112.0
8.3	  3182.0
8.4	  936.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0


