
X-Axis: Magnitude
Y-Axis: Annual Rate
Number of Data Sets: 3


DATASET #1

     Name: Study 15.4 Incremental
   Points: 30
     Info: null

Data[x,y]:
6.05	  0.011381349
6.15	  0.010786638
6.25	  0.010262106
6.35	  0.011447132
6.45	  0.014059053
6.55	  0.048233308
6.65	  0.038232166
6.75	  0.033476815
6.85	  0.028967816
6.95	  0.025224306
7.05	  0.020822288
7.15	  0.016155187
7.25	  0.012366539
7.35	  0.009258503
7.45	  0.006869964
7.55	  0.004972153
7.65	  0.0038885202
7.75	  0.003271009
7.85	  0.0027246494
7.95	  0.0018769982
8.05	  9.641144E-4
8.15	  4.0961066E-4
8.25	  9.2600465E-5
8.35	  6.1787973E-6
8.45	  1.0802781E-6
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 30
     Info: null

Data[x,y]:
6.0	  0.3157501
6.1	  0.30436873
6.2	  0.2935821
6.3	  0.28331998
6.4	  0.27187285
6.5	  0.2578138
6.6	  0.2095805
6.7	  0.17134833
6.8	  0.13787152
6.9	  0.1089037
7.0	  0.08367939
7.1	  0.06285711
7.2	  0.04670192
7.3	  0.034335382
7.4	  0.025076877
7.5	  0.018206915
7.6	  0.013234762
7.7	  0.009346241
7.8	  0.0060752323
7.9	  0.003350583
8.0	  0.0014735846
8.1	  5.094702E-4
8.2	  9.985954E-5
8.3	  7.2590756E-6
8.4	  1.0802781E-6
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #3

     Name: G-R B=1
   Points: 100
     Info: minMag=6.0; maxMag=9.0; numMag=100; bValue=1.0; magLower=6.0; magUpper=9.0; totMoRate=3.1677873E20; totCumRate=4.680583

Data[x,y]:
6.0	  0.3157501
6.030303	  0.2944696
6.060606	  0.27462333
6.090909	  0.25611463
6.121212	  0.23885337
6.151515	  0.22275545
6.181818	  0.20774247
6.212121	  0.19374132
6.242424	  0.1806838
6.2727275	  0.16850632
6.3030305	  0.15714955
6.3333335	  0.14655821
6.3636365	  0.13668068
6.3939395	  0.12746885
6.4242425	  0.11887788
6.4545455	  0.110865906
6.4848485	  0.10339392
6.5151515	  0.09642551
6.5454545	  0.08992676
6.5757575	  0.08386599
6.6060605	  0.07821371
6.6363635	  0.07294236
6.6666665	  0.0680263
6.6969695	  0.06344155
6.7272725	  0.0591658
6.757576	  0.055178225
6.787879	  0.051459394
6.818182	  0.047991205
6.848485	  0.04475676
6.878788	  0.041740302
6.909091	  0.038927145
6.939394	  0.036303587
6.969697	  0.033856846
7.0	  0.03157501
7.030303	  0.029446958
7.060606	  0.027462332
7.090909	  0.025611462
7.121212	  0.023885336
7.151515	  0.022275545
7.181818	  0.020774247
7.212121	  0.019374132
7.242424	  0.01806838
7.2727275	  0.016850632
7.3030305	  0.015714956
7.3333335	  0.014655821
7.3636365	  0.013668068
7.3939395	  0.012746885
7.4242425	  0.011887788
7.4545455	  0.011086591
7.4848485	  0.010339391
7.5151515	  0.009642552
7.5454545	  0.008992676
7.5757575	  0.0083866
7.6060605	  0.007821371
7.6363635	  0.0072942367
7.6666665	  0.006802629
7.6969695	  0.006344155
7.7272725	  0.00591658
7.757576	  0.005517822
7.787879	  0.0051459395
7.818182	  0.0047991206
7.848485	  0.004475676
7.878788	  0.0041740304
7.909091	  0.0038927146
7.939394	  0.0036303587
7.969697	  0.0033856847
8.0	  0.0031575009
8.030303	  0.0029446958
8.060606	  0.0027462333
8.090909	  0.0025611462
8.121212	  0.0023885337
8.151515	  0.0022275543
8.181818	  0.0020774247
8.212121	  0.0019374132
8.242424	  0.0018068381
8.272727	  0.0016850632
8.30303	  0.0015714956
8.333333	  0.001465582
8.363636	  0.0013668067
8.393939	  0.0012746885
8.424242	  0.0011887788
8.454545	  0.0011086591
8.484848	  0.0010339392
8.515152	  9.6425513E-4
8.545455	  8.9926756E-4
8.575758	  8.3865994E-4
8.606061	  7.8213704E-4
8.636364	  7.2942366E-4
8.666667	  6.802629E-4
8.69697	  6.344155E-4
8.727273	  5.91658E-4
8.757576	  5.5178226E-4
8.787879	  5.1459396E-4
8.818182	  4.7991207E-4
8.848485	  4.4756758E-4
8.878788	  4.1740303E-4
8.909091	  3.8927147E-4
8.939394	  3.6303586E-4
8.969697	  3.3856847E-4
9.0	  3.1575008E-4


