
X-Axis: Magnitude
Y-Axis: Number
Number of Data Sets: 2


DATASET #1

     Name: RSQSim 2457 Incremental
   Points: 30
     Info: null

Data[x,y]:
6.05	  0.0
6.15	  0.0
6.25	  0.0
6.35	  0.0
6.45	  0.0
6.55	  6538.0
6.65	  4459.0
6.75	  3702.0
6.85	  3419.0
6.95	  3333.0
7.05	  3653.0
7.15	  3794.0
7.25	  4006.0
7.35	  3328.0
7.45	  2396.0
7.55	  1349.0
7.65	  880.0
7.75	  662.0
7.85	  295.0
7.95	  15.0
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 30
     Info: null

Data[x,y]:
6.0	  41829.0
6.1	  41829.0
6.2	  41829.0
6.3	  41829.0
6.4	  41829.0
6.5	  41829.0
6.6	  35291.0
6.7	  30832.0
6.8	  27130.0
6.9	  23711.0
7.0	  20378.0
7.1	  16725.0
7.2	  12931.0
7.3	  8925.0
7.4	  5597.0
7.5	  3201.0
7.6	  1852.0
7.7	  972.0
7.8	  310.0
7.9	  15.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0


