Event ID,Magnitude,DistanceRup (km),DistanceJB (km),Annual Rate,RSQSim 4860 10x ln(3.0s RotD50),ASK2014 ln(3.0s Median RotD50),ASK2014 3.0s Standard Deviation
1904,7.742911,15.332545,15.332545,3.7102993E-6,-2.065784,-2.395777,0.7343024
1910,7.3653555,29.43605,29.43605,3.7102993E-6,-3.3271627,-3.0711231,0.7343024
1916,7.329025,44.38565,44.38565,3.7102993E-6,-3.717456,-3.389742,0.7343024
1921,6.5196815,38.4568,38.4568,3.7102993E-6,-4.4595413,-4.3024836,0.74760854
1924,7.4527097,115.63935,115.63935,3.7102993E-6,-4.912461,-3.958137,0.7343024
1927,6.5393257,75.21637,74.938774,3.7102993E-6,-5.920464,-4.897509,0.74705064
1938,6.795941,119.33253,119.33253,3.7102993E-6,-5.7089047,-4.8957977,0.7398694
1939,6.8901978,34.039696,31.965183,3.7102993E-6,-4.8162932,-3.65273,0.7372819
1943,6.757699,116.10105,115.76707,3.7102993E-6,-5.7168546,-4.9259653,0.7409269
1951,6.508278,97.97121,97.97121,3.7102993E-6,-4.8990145,-5.2237625,0.7479329
1954,7.5726695,195.82744,195.69287,3.7102993E-6,-4.7967205,-4.2369423,0.7343024
1955,7.83273,15.332545,15.332545,3.7102993E-6,-2.8431213,-2.3421466,0.7343024
1958,7.384308,136.0108,136.0108,3.7102993E-6,-4.6560407,-4.1756306,0.7343024
1961,6.787395,171.58945,171.58945,3.7102993E-6,-5.877629,-5.2794747,0.74010533
1966,7.0728188,178.50685,178.34921,3.7102993E-6,-4.4736614,-4.8672075,0.7343024
1968,7.0930276,147.14897,147.14897,3.7102993E-6,-4.875164,-4.651788,0.7343024
1973,7.23985,135.51033,135.51033,3.7102993E-6,-4.1301165,-4.370095,0.7343024
1978,7.556663,169.31035,169.31035,3.7102993E-6,-4.2201104,-4.1335673,0.7343024
1979,6.664321,120.57277,119.749374,3.7102993E-6,-6.369449,-5.1463394,0.7435279
1991,6.6773877,95.64701,95.241325,3.7102993E-6,-5.519115,-4.8820267,0.74316233
1995,7.0946646,118.78803,118.78803,3.7102993E-6,-5.173985,-4.4540863,0.7343024
1998,7.5794053,138.5329,138.5329,3.7102993E-6,-6.0476785,-3.9408426,0.7343024
2000,7.8888583,15.332545,15.332545,3.7102993E-6,-2.3618329,-2.3100414,0.7343024
2001,7.5619893,97.97121,97.97121,3.7102993E-6,-2.6414797,-3.6993613,0.7343024
2002,6.550276,83.94602,83.94602,3.7102993E-6,-3.850133,-4.9923053,0.74674016
2009,6.6869435,73.45175,72.1052,3.7102993E-6,-4.8280764,-4.6251984,0.74289536
2012,7.140792,167.52779,167.52779,3.7102993E-6,-4.820083,-4.7045937,0.7343024
2013,7.2390256,191.20557,191.00037,3.7102993E-6,-5.76895,-4.6869087,0.7343024
2015,7.484746,222.83304,222.49883,3.7102993E-6,-4.7365856,-4.4767904,0.7343024
2022,7.074132,20.597326,17.237104,3.7102993E-6,-3.0711555,-3.0898635,0.7343024
2024,7.313737,13.624396,3.4406796,3.7102993E-6,-3.4286869,-2.3977633,0.7343024
2026,6.594157,38.4568,38.4568,3.7102993E-6,-3.9614716,-4.185265,0.74549955
2027,7.389714,96.59657,96.59657,3.7102993E-6,-4.8070264,-3.8956823,0.7343024
2029,7.0089264,118.43515,118.43515,3.7102993E-6,-5.3679266,-4.571582,0.7343024
2032,6.757671,135.98628,135.98628,3.7102993E-6,-5.294156,-5.0952835,0.7409277
2034,7.6990013,70.97301,69.827484,3.7102993E-6,-3.9818149,-3.3186316,0.7343024
2037,6.901577,171.64703,171.44624,3.7102993E-6,-4.898271,-5.1899314,0.7369714
2038,6.7602797,86.16167,84.90883,3.7102993E-6,-4.9087343,-4.648383,0.7408554
2045,7.3631496,69.75385,68.660835,3.7102993E-6,-4.646711,-3.647764,0.7343024
2051,7.8428216,15.332545,15.332545,3.7102993E-6,-3.070326,-2.3362942,0.7343024
2052,6.764052,30.745533,29.841711,3.7102993E-6,-4.014801,-3.6770608,0.7407509
2058,6.576282,147.54622,147.54622,3.7102993E-6,-4.815754,-5.523788,0.7460042
2060,7.109866,142.13339,141.95517,3.7102993E-6,-5.561819,-4.595343,0.7343024
2069,6.7285028,127.6535,127.6535,3.7102993E-6,-4.983917,-5.0854187,0.7417373
2071,6.6980186,190.42337,190.42337,3.7102993E-6,-5.1211143,-5.5649986,0.74258626
2072,7.384622,29.43605,29.43605,3.7102993E-6,-3.298589,-3.053585,0.7343024
2081,6.78893,105.47897,104.75936,3.7102993E-6,-5.5547037,-4.7492714,0.74006295
2082,7.18065,50.48289,48.38375,3.7102993E-6,-4.0975084,-3.644702,0.7343024
2088,7.557052,118.78803,118.78803,3.7102993E-6,-4.745181,-3.849343,0.7343024
2094,7.833544,15.332545,15.332545,3.7102993E-6,-2.7236989,-2.3416734,0.7343024
2098,7.2994537,269.1895,269.1895,3.7102993E-6,-5.617792,-4.940814,0.7343024
2100,7.270312,191.20557,191.00037,3.7102993E-6,-5.6232333,-4.6411324,0.7343024
2110,6.6013427,78.58148,78.58148,3.7102993E-6,-5.9109797,-4.8373594,0.74529696
2111,7.2668405,151.18265,151.18265,3.7102993E-6,-4.4100533,-4.429591,0.7343024
2116,7.0223484,73.2576,73.2576,3.7102993E-6,-4.871482,-4.1329217,0.7343024
2117,7.3632693,206.43558,206.43558,3.7102993E-6,-5.857453,-4.579024,0.7343024
2118,7.4757733,100.23826,100.23826,3.7102993E-6,-5.046846,-3.8191545,0.7343024
2119,6.501899,21.155106,15.060555,3.7102993E-6,-4.429263,-3.685536,0.7481145
2120,6.6633096,35.365864,32.256695,3.7102993E-6,-4.420985,-4.0047197,0.7435562
2136,7.840677,15.332545,15.332545,3.7102993E-6,-2.7132041,-2.337535,0.7343024
2137,7.055974,128.89557,128.12204,3.7102993E-6,-5.3892794,-4.5823197,0.7343024
2140,7.1932936,20.768383,20.768383,3.7102993E-6,-3.2468395,-2.9648113,0.7343024
2147,7.035745,153.34483,153.34483,3.7102993E-6,-5.365598,-4.7746296,0.7343024
2150,7.25732,178.85474,178.85474,3.7102993E-6,-4.7408757,-4.596879,0.7343024
2152,7.0412292,102.46039,101.70728,3.7102993E-6,-4.7583957,-4.396585,0.7343024
2156,7.250839,119.678825,118.86889,3.7102993E-6,-4.5810657,-4.2479506,0.7343024
2157,6.646101,305.80377,305.71542,3.7102993E-6,-6.464917,-6.237201,0.74403846
2159,7.0523324,150.65114,150.65114,3.7102993E-6,-5.292131,-4.7332664,0.7343024
2162,6.8966093,58.72911,57.011387,3.7102993E-6,-5.3363876,-4.1055865,0.7371069
2163,6.982159,119.33253,119.33253,3.7102993E-6,-5.053806,-4.616575,0.73478395
2165,7.537269,192.13333,192.13333,3.7102993E-6,-4.3684206,-4.26849,0.7343024
2168,7.071856,33.330956,33.315952,3.7102993E-6,-3.8479443,-3.439673,0.7343024
2171,7.704531,20.808899,20.808899,3.7102993E-6,-3.5898397,-2.5846403,0.7343024
2174,6.8241987,184.73674,183.88684,3.7102993E-6,-5.793829,-5.2888513,0.7390908
2182,7.2051225,30.517725,30.517725,3.7102993E-6,-3.5686216,-3.247694,0.7343024
2185,7.611144,83.94602,83.94602,3.7102993E-6,-3.4723392,-3.5328207,0.7343024
2188,6.574189,118.78803,118.78803,3.7102993E-6,-6.1173253,-5.2989902,0.7460634
2190,7.4258194,135.98628,135.98628,3.7102993E-6,-5.310636,-4.1234875,0.7343024
2191,7.6227927,125.838196,125.838196,3.7102993E-6,-5.3101907,-3.8126855,0.7343024
2192,7.7391663,15.332545,15.332545,3.7102993E-6,-2.2331555,-2.3980732,0.7343024
2197,6.5462613,91.775665,90.93411,3.7102993E-6,-6.2584324,-5.088193,0.74685395
2204,7.060732,108.893974,108.521416,3.7102993E-6,-5.5465994,-4.423674,0.7343024
2208,6.991614,13.624396,3.4406796,3.7102993E-6,-3.2231863,-2.663112,0.73452866
2209,6.9550376,20.138231,13.613161,3.7102993E-6,-4.157595,-3.0880778,0.7355179
2213,7.0830564,211.05539,210.90623,3.7102993E-6,-5.506151,-5.0207605,0.7343024
2218,7.5819683,138.48764,138.48764,3.7102993E-6,-4.817256,-3.9373496,0.7343024
2219,6.7579045,142.13339,141.95517,3.7102993E-6,-5.1344566,-5.1397166,0.74092126
2220,6.8102207,150.8927,150.72069,3.7102993E-6,-4.716743,-5.1032467,0.7394756
2226,6.5675855,147.35805,147.35805,3.7102993E-6,-4.640351,-5.5392528,0.7462501
2227,6.857245,127.4731,127.4731,3.7102993E-6,-4.300093,-4.861155,0.7381834
2229,7.1532583,57.606617,57.606617,3.7102993E-6,-3.7375414,-3.7778344,0.7343024
2232,6.63065,38.4568,38.4568,3.7102993E-6,-4.2943187,-4.1285257,0.74447227
2234,7.6634765,20.808899,20.808899,3.7102993E-6,-2.5195873,-2.61386,0.7343024
2235,6.776125,23.473513,17.237104,3.7102993E-6,-3.732816,-3.480345,0.7404168
2238,6.523584,255.42805,255.42805,3.7102993E-6,-6.1313343,-6.26609,0.7474976
2244,7.193504,2.2908225,0.0,3.7102993E-6,-2.071093,-1.8772469,0.7343024
2251,6.9359922,179.55106,179.35912,3.7102993E-6,-5.1489725,-5.1825843,0.7360347
2254,6.527383,178.14403,178.14403,3.7102993E-6,-6.553291,-5.8286433,0.7473897
2259,7.1629024,185.53099,185.53099,3.7102993E-6,-5.483756,-4.7702346,0.7343024
2261,7.1592684,191.20557,191.00037,3.7102993E-6,-5.4786124,-4.805128,0.7343024
2262,7.561773,200.40704,200.40704,3.7102993E-6,-4.653474,-4.272195,0.7343024
2272,6.8079233,95.64701,95.241325,3.7102993E-6,-5.3379297,-4.6514997,0.7395389
2274,7.9339795,15.332545,15.332545,3.7102993E-6,-2.2687962,-2.2850184,0.7343024
2282,7.0520105,153.34483,153.34483,3.7102993E-6,-5.259449,-4.750638,0.7343024
2283,7.0315924,63.999374,62.216717,3.7102993E-6,-5.284021,-3.9765437,0.7343024
2285,7.2238946,205.80914,205.80914,3.7102993E-6,-5.3079367,-4.7810173,0.7343024
2287,6.911884,147.43088,147.2646,3.7102993E-6,-5.0901217,-4.9213915,0.7366905
2295,7.3926854,237.42642,237.30757,3.7102993E-6,-5.9612193,-4.6715307,0.7343024
2296,7.614529,118.78803,118.78803,3.7102993E-6,-4.819969,-3.77931,0.7343024
2299,6.799721,34.87914,32.365948,3.7102993E-6,-4.1934743,-3.789733,0.7397651
2302,6.5658984,85.77318,84.82776,3.7102993E-6,-5.770742,-4.982396,0.74629784
2307,6.691868,64.30211,61.77392,3.7102993E-6,-4.5425262,-4.4937625,0.74275786
2310,7.213737,48.54386,46.62738,3.7102993E-6,-4.1730003,-3.5717883,0.7343024
2312,7.1904893,70.526505,70.390785,3.7102993E-6,-4.0420966,-3.8924804,0.7343024
2315,7.443486,20.808899,20.808899,3.7102993E-6,-3.8008184,-2.780308,0.7343024
2316,6.681143,112.09508,111.90641,3.7102993E-6,-5.5847793,-5.035869,0.74305737
2320,6.866103,116.10105,115.76707,3.7102993E-6,-5.725243,-4.7463884,0.7379407
2322,6.992742,105.2991,104.93074,3.7102993E-6,-5.3751955,-4.4756947,0.7344982
2323,6.9838986,218.03847,217.88596,3.7102993E-6,-6.215831,-5.210791,0.734737
2327,7.4669952,108.52196,108.52196,3.7102993E-6,-5.443659,-3.8907218,0.7343024
2331,7.3751287,153.34169,153.34169,3.7102993E-6,-4.7757545,-4.392878,0.7343024
2333,7.645869,15.332545,15.332545,3.7102993E-6,-2.6072128,-2.4568393,0.7343024
2334,6.91886,124.02021,122.94439,3.7102993E-6,-4.9367933,-4.743997,0.73650056
2335,6.78755,21.155106,15.060555,3.7102993E-6,-3.39313,-3.2841341,0.74010104
2340,6.7913027,23.473513,17.237104,3.7102993E-6,-3.4974248,-3.4596045,0.7399974
2345,7.0857015,208.75674,208.75674,3.7102993E-6,-5.4783144,-5.0053678,0.7343024
2346,7.2496367,75.21637,74.938774,3.7102993E-6,-4.9367642,-3.865153,0.7343024
2349,7.559946,113.99899,113.99899,3.7102993E-6,-3.2705376,-3.814507,0.7343024
2354,6.5331254,97.97121,97.97121,3.7102993E-6,-5.7524886,-5.1779947,0.7472266
2356,6.771889,85.806206,85.806206,3.7102993E-6,-5.1498604,-4.6245437,0.740534
2357,6.8461466,119.33253,119.33253,3.7102993E-6,-5.434805,-4.813895,0.7384878
2358,7.5916104,20.808899,20.808899,3.7102993E-6,-3.1659086,-2.6664038,0.7343024
2364,7.0937862,191.20557,191.00037,3.7102993E-6,-6.258779,-4.9038243,0.7343024
2370,7.0187864,161.08023,161.08023,3.7102993E-6,-5.1508894,-4.8475027,0.7343024
2375,7.334171,147.64392,147.46613,3.7102993E-6,-5.770652,-4.315829,0.7343024
2376,6.800855,135.98628,135.98628,3.7102993E-6,-4.871202,-5.0156937,0.7397338
2380,7.139561,88.239944,86.85003,3.7102993E-6,-5.00337,-4.1042085,0.7343024
2381,6.741735,178.47469,178.47469,3.7102993E-6,-6.0719666,-5.4090095,0.7413697
2382,6.50793,83.94602,83.94602,3.7102993E-6,-4.606296,-5.0683875,0.7479428
2384,7.1144223,153.34483,153.34483,3.7102993E-6,-4.8616323,-4.6594243,0.7343024
2386,6.521368,30.745533,29.841711,3.7102993E-6,-4.358336,-4.0371804,0.74756056
2392,6.603739,142.13339,141.95517,3.7102993E-6,-4.7731347,-5.4309435,0.7452295
2393,7.5193157,115.63935,115.63935,3.7102993E-6,-3.4648485,-3.8751855,0.7343024
2394,7.7211595,15.332545,15.332545,3.7102993E-6,-2.87087,-2.409182,0.7343024
2396,6.562438,199.9191,199.13402,3.7102993E-6,-6.6051064,-5.890485,0.74639577
2404,6.6117873,164.22464,164.22464,3.7102993E-6,-6.4384217,-5.57097,0.74500275
2407,6.7094984,138.67387,138.61024,3.7102993E-6,-5.3330703,-5.171294,0.74226624
2409,7.2977266,13.624396,3.4406796,3.7102993E-6,-3.3810384,-2.4101086,0.7343024
2413,7.437598,58.012035,58.012035,3.7102993E-6,-4.084787,-3.4643164,0.7343024
2414,6.893213,118.78803,118.78803,3.7102993E-6,-5.5675306,-4.740561,0.7371996
2415,6.8237624,125.838196,125.838196,3.7102993E-6,-5.8654923,-4.8985615,0.7391028
2421,7.4435315,70.97301,69.827484,3.7102993E-6,-4.5176063,-3.5873091,0.7343024
2424,6.5307846,231.75702,231.75702,3.7102993E-6,-6.4807363,-6.130906,0.74729306
2425,7.4729667,154.75954,154.2936,3.7102993E-6,-4.766663,-4.1691017,0.7343024
2426,7.504523,97.97121,97.97121,3.7102993E-6,-3.2385812,-3.7673805,0.7343024
2427,6.5208187,169.31035,169.31035,3.7102993E-6,-6.503245,-5.78422,0.7475762
2428,7.2643456,83.084984,81.88417,3.7102993E-6,-4.9022403,-3.9318428,0.7343024
2429,7.633703,138.5329,138.5329,3.7102993E-6,-5.5635705,-3.8727782,0.7343024
2430,6.9908113,218.03847,217.88596,3.7102993E-6,-6.243078,-5.1997914,0.7345503
2434,7.480213,20.808899,20.808899,3.7102993E-6,-3.1438968,-2.7513623,0.7343024
2437,7.4311113,53.578136,51.25677,3.7102993E-6,-4.352369,-3.3852534,0.7343024
2441,6.613991,38.4568,38.4568,3.7102993E-6,-4.5097275,-4.154371,0.74494076
2442,6.8697133,135.55026,135.55026,3.7102993E-6,-4.8818417,-4.9023786,0.7378419
2443,7.7117987,15.332545,15.332545,3.7102993E-6,-2.9655275,-2.4150012,0.7343024
2444,6.611385,150.65114,150.65114,3.7102993E-6,-5.8905616,-5.4783545,0.7450141
2445,6.823571,253.6879,253.6879,3.7102993E-6,-6.746064,-5.643429,0.7391081
2451,7.575115,65.0544,65.0544,3.7102993E-6,-3.6764317,-3.3969452,0.7343024
2455,6.5324235,16.867834,16.867834,3.7102993E-6,-3.365205,-3.5406404,0.7472465
2456,7.012628,191.20557,191.00037,3.7102993E-6,-6.0316887,-5.028195,0.7343024
2462,7.1600046,6.002734,6.002734,3.7102993E-6,-2.8414218,-2.2706592,0.7343024
2463,6.650626,34.039696,31.965183,3.7102993E-6,-4.502854,-3.982524,0.74391156
2468,6.8098636,181.89345,180.49648,3.7102993E-6,-6.217039,-5.233637,0.7394855
2472,7.1347218,115.1081,115.1081,3.7102993E-6,-4.230929,-4.371163,0.7343024
2474,7.0376186,153.34483,153.34483,3.7102993E-6,-5.543949,-4.7718616,0.7343024
2487,7.3659177,129.69124,129.09708,3.7102993E-6,-3.9632242,-4.1628766,0.7343024
2488,7.2319703,85.57714,84.305145,3.7102993E-6,-4.6334896,-3.9741373,0.7343024
2491,7.6766353,15.332545,15.332545,3.7102993E-6,-2.9478936,-2.4371293,0.7343024
2493,7.1296864,23.177153,17.237104,3.7102993E-6,-3.047204,-3.1137974,0.7343024
2497,7.115735,118.78803,118.78803,3.7102993E-6,-5.568275,-4.424929,0.7343024
2498,7.5560484,95.64701,95.241325,3.7102993E-6,-4.5494604,-3.6808233,0.7343024
2505,7.628373,72.06541,72.06541,3.7102993E-6,-3.3794742,-3.4095092,0.7343024
2506,7.0902643,209.14682,209.14682,3.7102993E-6,-4.309319,-5.0002413,0.7343024
2519,6.654005,194.5684,194.2848,3.7102993E-6,-5.4186344,-5.675956,0.74381685
2520,6.5076127,200.40704,200.40704,3.7102993E-6,-6.170743,-6.004808,0.7479518
2522,7.4819407,73.2576,73.2576,3.7102993E-6,-4.6647277,-3.5811236,0.7343024
2523,6.7047534,69.75385,68.660835,3.7102993E-6,-4.753718,-4.507048,0.74239844
2524,7.093595,27.29382,27.275496,3.7102993E-6,-4.28248,-3.268216,0.7343024
2528,6.8877006,2.2908225,0.0,3.7102993E-6,-2.4139152,-2.0467057,0.7373501
2541,7.7783327,15.332545,15.332545,3.7102993E-6,-2.12873,-2.3742952,0.7343024
2546,7.0500894,211.05539,210.90623,3.7102993E-6,-5.979841,-5.072024,0.7343024
2547,7.5711207,132.60849,132.60849,3.7102993E-6,-5.5328264,-3.9169583,0.7343024
2549,6.8219013,109.22362,109.22362,3.7102993E-6,-5.0538316,-4.764801,0.73915404
2550,6.960454,191.20557,191.00037,3.7102993E-6,-5.9428897,-5.109345,0.7353712
2551,7.174924,188.06964,188.06964,3.7102993E-6,-5.9949703,-4.7656026,0.7343024
2561,7.543944,101.24348,101.24348,3.7102993E-6,-3.491758,-3.744881,0.7343024
2567,7.4963555,222.83304,222.49883,3.7102993E-6,-4.5465603,-4.4602575,0.7343024
2574,6.5686193,168.48642,168.28058,3.7102993E-6,-5.6089087,-5.6839633,0.7462209
2575,7.104289,142.13339,141.95517,3.7102993E-6,-4.4213543,-4.603332,0.7343024
2580,6.5341587,155.96487,155.96487,3.7102993E-6,-5.341979,-5.666397,0.7471973
2581,7.7385173,15.332545,15.332545,3.7102993E-6,-2.700959,-2.3984716,0.7343024
2582,6.9110904,119.33253,119.33253,3.7102993E-6,-5.340073,-4.718884,0.7367121
2584,7.133646,131.71472,131.71472,3.7102993E-6,-4.614911,-4.4922566,0.7343024
2586,7.1502013,13.624396,3.4406796,3.7102993E-6,-3.6202605,-2.5280144,0.7343024
2594,6.948035,161.08023,161.08023,3.7102993E-6,-4.6027346,-4.954291,0.7357078
2599,6.55201,74.110115,72.96101,3.7102993E-6,-6.053749,-4.8271627,0.74669105
