Event ID,Magnitude,DistanceRup (km),DistanceJB (km),Annual Rate,RSQSim 4860 10x ln(3.0s RotD50),ASK2014 ln(3.0s Median RotD50),ASK2014 3.0s Standard Deviation
1798,7.035862,22.334324,22.334324,3.7102993E-6,-2.560437,-3.0581038,0.7343024
1799,6.557013,29.616615,29.616615,3.7102993E-6,-2.6082463,-3.8825283,0.7465493
1800,7.675045,98.08075,98.08075,3.7102993E-6,-3.8409014,-3.4432044,0.7343024
1804,6.798581,78.949104,78.949104,3.7102993E-6,-4.0255384,-4.3759627,0.7397965
1805,6.6842012,171.38734,171.38734,3.7102993E-6,-4.3831615,-5.3500843,0.74297196
1808,6.6020274,166.7556,165.99585,3.7102993E-6,-4.521655,-5.480389,0.7452777
1828,7.010625,135.41843,134.25833,3.7102993E-6,-4.3721824,-4.5669265,0.7343024
1829,7.050134,181.67445,181.67445,3.7102993E-6,-4.857476,-4.792564,0.7343024
1832,6.724034,111.01762,111.0169,3.7102993E-6,-4.9311604,-4.825237,0.7418616
1834,6.527376,29.616615,25.821209,3.7102993E-6,-2.840271,-3.927233,0.74738985
1838,7.06017,70.10394,67.910255,3.7102993E-6,-3.7895217,-3.9199102,0.7343024
1842,7.8805203,60.071976,60.071976,3.7102993E-6,-3.009393,-2.9167566,0.7343024
1845,7.174379,126.09899,126.09899,3.7102993E-6,-3.3053772,-4.2704186,0.7343024
1846,7.33865,189.98688,189.98688,3.7102993E-6,-4.60458,-4.4099107,0.7343024
1857,6.8865495,63.750366,63.750366,3.7102993E-6,-3.871016,-4.0623655,0.7373816
1858,6.975784,22.102583,22.102583,3.7102993E-6,-2.5079856,-3.1081648,0.73495626
1861,7.160758,94.18604,92.59861,3.7102993E-6,-3.195527,-4.0385046,0.7343024
1862,7.015098,112.47185,112.47185,3.7102993E-6,-4.356079,-4.389481,0.7343024
1863,6.8116713,190.71681,190.2096,3.7102993E-6,-4.6530843,-5.2192836,0.7394357
1864,6.7041335,28.490038,28.490038,3.7102993E-6,-3.0650625,-3.632267,0.7424157
1865,6.592473,132.32005,132.23296,3.7102993E-6,-4.7956514,-5.212057,0.7455471
1870,6.735697,39.190434,35.406925,3.7102993E-6,-3.2151904,-3.8207932,0.7415374
1874,7.4575357,175.87808,175.87808,3.7102993E-6,-4.321777,-4.2734737,0.7343024
1878,7.2412467,67.61444,67.61444,3.7102993E-6,-3.3789628,-3.6723201,0.7343024
1879,7.595329,98.08075,98.08075,3.7102993E-6,-3.9304614,-3.5347886,0.7343024
1880,7.306367,172.39049,172.39049,3.7102993E-6,-4.852653,-4.366198,0.7343024
1881,7.272312,150.73428,150.73428,3.7102993E-6,-3.6772172,-4.29288,0.7343024
1888,6.9639807,55.32829,55.32829,3.7102993E-6,-3.477316,-3.8452897,0.7352756
1890,7.5991592,77.221375,77.221375,3.7102993E-6,-4.0283885,-3.3617535,0.7343024
1893,7.384142,114.864494,114.86014,3.7102993E-6,-3.403759,-3.9094067,0.7343024
1895,7.010905,67.37308,64.51955,3.7102993E-6,-4.2733912,-3.942819,0.7343024
1897,7.477841,154.12689,154.12689,3.7102993E-6,-2.892426,-4.0327425,0.7343024
1898,7.3342175,137.07764,137.07764,3.7102993E-6,-4.0037436,-4.125363,0.7343024
1902,7.3610177,189.98688,189.98688,3.7102993E-6,-4.4281797,-4.3779554,0.7343024
1903,6.8772736,158.88724,158.88724,3.7102993E-6,-5.2247105,-4.9224825,0.7376351
1904,7.742911,60.071976,60.071976,3.7102993E-6,-3.281648,-3.0480103,0.7343024
1910,7.3653555,105.46986,105.46986,3.7102993E-6,-3.5780585,-3.8687303,0.7343024
1916,7.329025,119.55439,119.55439,3.7102993E-6,-4.044161,-4.0172663,0.7343024
1921,6.5196815,30.12191,25.821209,3.7102993E-6,-3.906234,-3.936321,0.74760854
1924,7.4527097,189.2907,189.2907,3.7102993E-6,-4.5384903,-4.245455,0.7343024
1927,6.5393257,42.164482,41.775497,3.7102993E-6,-3.230972,-4.222935,0.74705064
1938,6.795941,76.529434,76.529434,3.7102993E-6,-4.443273,-4.3520756,0.7398694
1939,6.8901978,79.48232,79.476036,3.7102993E-6,-4.3600965,-4.2425675,0.7372819
1943,6.757699,161.23201,161.22504,3.7102993E-6,-4.915306,-5.1319804,0.7409269
1945,6.6797986,181.67445,181.67445,3.7102993E-6,-5.358867,-5.422322,0.743095
1951,6.508278,142.60883,142.60883,3.7102993E-6,-5.70031,-5.4925675,0.7479329
1954,7.5726695,126.886086,126.700775,3.7102993E-6,-3.5509315,-3.7543075,0.7343024
1955,7.83273,60.071976,60.071976,3.7102993E-6,-2.8412185,-2.9616017,0.7343024
1958,7.384308,58.690163,58.690163,3.7102993E-6,-3.3562071,-3.4011855,0.7343024
1960,7.3432727,189.98688,189.98688,3.7102993E-6,-4.4616795,-4.4032927,0.7343024
1961,6.787395,245.20906,245.20906,3.7102993E-6,-5.4472423,-5.548561,0.74010533
1968,7.0930276,99.05878,99.05878,3.7102993E-6,-3.952525,-4.170701,0.7343024
1978,7.556663,165.3302,165.3302,3.7102993E-6,-3.5076277,-3.9871943,0.7343024
1979,6.664321,165.00867,165.00867,3.7102993E-6,-5.0280576,-5.347574,0.7435279
1989,6.8418946,172.39049,172.39049,3.7102993E-6,-5.6512,-5.0614095,0.7386045
1991,6.6773877,139.19537,139.1873,3.7102993E-6,-4.7200675,-5.1315613,0.74316233
1995,7.0946646,77.221375,77.221375,3.7102993E-6,-3.8028524,-3.9583004,0.7343024
1998,7.5794053,88.018295,88.018295,3.7102993E-6,-4.4792094,-3.4754896,0.7343024
2000,7.8888583,60.071976,60.071976,3.7102993E-6,-3.0340483,-2.9090128,0.7343024
2001,7.5619893,142.60883,142.60883,3.7102993E-6,-3.067258,-3.859538,0.7343024
2002,6.550276,130.55106,130.55106,3.7102993E-6,-4.3025217,-5.316658,0.74674016
2009,6.6869435,31.76033,31.76033,3.7102993E-6,-3.8192897,-3.7498662,0.74289536
2012,7.140792,97.71756,97.71756,3.7102993E-6,-3.7097704,-4.095621,0.7343024
2013,7.2390256,137.07764,137.07764,3.7102993E-6,-4.491498,-4.2548904,0.7343024
2022,7.074132,38.63534,38.63534,3.7102993E-6,-2.8560085,-3.4315007,0.7343024
2023,7.369619,189.98688,189.98688,3.7102993E-6,-4.5727024,-4.365713,0.7343024
2024,7.313737,63.750366,63.750366,3.7102993E-6,-2.7892082,-3.5433958,0.7343024
2026,6.594157,30.12191,25.821209,3.7102993E-6,-3.3703387,-3.8237553,0.74549955
2027,7.389714,25.285717,25.285717,3.7102993E-6,-2.6951213,-2.8226118,0.7343024
2029,7.0089264,78.949104,78.949104,3.7102993E-6,-4.3956237,-4.087255,0.7343024
2032,6.757671,67.61444,67.61444,3.7102993E-6,-3.989807,-4.3036537,0.7409277
2034,7.6990013,111.01762,111.0169,3.7102993E-6,-3.7015424,-3.496902,0.7343024
2037,6.901577,201.64687,201.47597,3.7102993E-6,-4.758949,-5.232057,0.7369714
2038,6.7602797,46.173798,46.173798,3.7102993E-6,-2.807132,-3.9616187,0.7408554
2044,7.33344,204.93524,204.93524,3.7102993E-6,-3.6527615,-4.4889164,0.7343024
2045,7.3631496,86.6246,86.62384,3.7102993E-6,-3.3055341,-3.6849325,0.7343024
2051,7.8428216,60.071976,60.071976,3.7102993E-6,-3.0074263,-2.9520662,0.7343024
2052,6.764052,29.17927,23.857698,3.7102993E-6,-3.241994,-3.4936898,0.7407509
2058,6.576282,195.05757,194.84048,3.7102993E-6,-5.065524,-5.707686,0.7460042
2060,7.109866,94.18604,92.59861,3.7102993E-6,-4.435618,-4.1051583,0.7343024
2062,7.253007,172.39049,172.39049,3.7102993E-6,-4.1016574,-4.4422927,0.7343024
2069,6.7285028,149.31541,149.31541,3.7102993E-6,-4.746954,-5.119106,0.7417373
2072,7.384622,105.46986,105.46986,3.7102993E-6,-4.1268644,-3.8444867,0.7343024
2081,6.78893,128.61108,128.51385,3.7102993E-6,-4.085899,-4.8156295,0.74006295
2082,7.18065,30.409391,30.409391,3.7102993E-6,-1.8967347,-3.1427357,0.7343024
2088,7.557052,77.221375,77.221375,3.7102993E-6,-3.3949354,-3.4081948,0.7343024
2091,7.3856897,189.98688,189.98688,3.7102993E-6,-4.424066,-4.3429074,0.7343024
2094,7.833544,60.071976,60.071976,3.7102993E-6,-2.7604475,-2.9608312,0.7343024
2098,7.2994537,192.09161,192.09161,3.7102993E-6,-3.4656627,-4.4767284,0.7343024
2100,7.270312,137.07764,137.07764,3.7102993E-6,-4.5489783,-4.2119756,0.7343024
2110,6.6013427,150.46358,150.46358,3.7102993E-6,-5.1393547,-5.369964,0.74529696
2111,7.2668405,160.6777,160.6777,3.7102993E-6,-3.5953622,-4.3579965,0.7343024
2114,7.28201,144.50038,144.50038,3.7102993E-6,-4.1017904,-4.242074,0.7343024
2116,7.0223484,22.334324,22.334324,3.7102993E-6,-2.2912428,-3.0710182,0.7343024
2117,7.3632693,134.96645,134.96645,3.7102993E-6,-3.9712017,-4.073354,0.7343024
2118,7.4757733,73.32612,73.32612,3.7102993E-6,-2.9306264,-3.4622788,0.7343024
2119,6.501899,38.679306,38.679306,3.7102993E-6,-3.7924123,-4.209643,0.7481145
2120,6.6633096,29.616615,25.821209,3.7102993E-6,-3.1425252,-3.7246742,0.7435562
2136,7.840677,60.071976,60.071976,3.7102993E-6,-2.7212436,-2.9540896,0.7343024
2137,7.055974,172.88988,172.88988,3.7102993E-6,-4.3096514,-4.734606,0.7343024
2140,7.1932936,39.190434,35.406925,3.7102993E-6,-3.1086512,-3.2912037,0.7343024
2147,7.035745,104.35965,104.35965,3.7102993E-6,-4.6316266,-4.2938814,0.7343024
2152,7.0412292,33.33716,33.33716,3.7102993E-6,-3.4151351,-3.353636,0.7343024
2153,7.369926,189.98688,189.98688,3.7102993E-6,-4.5145626,-4.365277,0.7343024
2156,7.250839,190.71681,190.2096,3.7102993E-6,-4.84752,-4.5406938,0.7343024
2157,6.646101,229.69461,229.58984,3.7102993E-6,-4.841193,-5.7568893,0.74403846
2159,7.0523324,222.54497,222.54497,3.7102993E-6,-5.006725,-4.9977927,0.7343024
2162,6.8966093,100.15467,100.15467,3.7102993E-6,-5.026908,-4.450251,0.7371069
2163,6.982159,76.529434,76.529434,3.7102993E-6,-3.9750926,-4.0955496,0.73478395
2168,7.071856,67.37308,64.51955,3.7102993E-6,-4.0274425,-3.8666186,0.7343024
2170,7.1003337,172.39049,172.39049,3.7102993E-6,-4.606063,-4.6654253,0.7343024
2171,7.704531,98.08075,98.08075,3.7102993E-6,-4.1234136,-3.409882,0.7343024
2174,6.8241987,135.22348,135.22348,3.7102993E-6,-4.83507,-4.842223,0.7390908
2181,6.659857,251.67256,251.67256,3.7102993E-6,-4.645384,-5.838112,0.74365294
2182,7.2051225,89.21765,88.22074,3.7102993E-6,-3.839552,-3.93669,0.7343024
2185,7.611144,130.55106,130.55106,3.7102993E-6,-3.4621127,-3.7285898,0.7343024
2188,6.574189,77.221375,77.221375,3.7102993E-6,-4.961123,-4.741703,0.7460634
2190,7.4258194,67.61444,67.61444,3.7102993E-6,-3.5831268,-3.4599378,0.7343024
2191,7.6227927,81.378075,81.378075,3.7102993E-6,-4.217532,-3.3719385,0.7343024
2192,7.7391663,60.071976,60.071976,3.7102993E-6,-3.4136796,-3.0516732,0.7343024
2197,6.5462613,22.102583,22.102583,3.7102993E-6,-3.7873206,-3.6419218,0.74685395
2204,7.060732,44.652847,43.736446,3.7102993E-6,-3.4230864,-3.5586777,0.7343024
2207,6.669675,202.58134,202.58134,3.7102993E-6,-4.905198,-5.564014,0.74337804
2208,6.991614,63.750366,63.750366,3.7102993E-6,-3.6824784,-3.9289067,0.73452866
2209,6.9550376,68.32022,68.32022,3.7102993E-6,-3.9153068,-4.0336714,0.7355179
2213,7.0830564,156.80917,156.80917,3.7102993E-6,-4.3837767,-4.5998745,0.7343024
2214,6.8922586,221.32425,221.32425,3.7102993E-6,-5.125215,-5.2481656,0.73722565
2218,7.5819683,65.29498,65.29498,3.7102993E-6,-3.35769,-3.2657635,0.7343024
2219,6.7579045,94.18604,92.59861,3.7102993E-6,-4.0458612,-4.6097655,0.74092126
2220,6.8102207,101.76815,100.2978,3.7102993E-6,-3.4974608,-4.591325,0.7394756
2224,7.221579,189.98688,189.98688,3.7102993E-6,-5.134166,-4.579972,0.7343024
2226,6.5675855,185.7352,185.7352,3.7102993E-6,-5.5603414,-5.669148,0.7462501
2227,6.857245,198.11008,198.11008,3.7102993E-6,-4.114245,-5.184196,0.7381834
2229,7.1532583,114.605865,114.605865,3.7102993E-6,-4.268958,-4.2156787,0.7343024
2230,7.068712,196.13791,196.13791,3.7102993E-6,-3.970244,-4.841335,0.7343024
2232,6.63065,30.12191,25.821209,3.7102993E-6,-3.3400187,-3.7692955,0.74447227
2234,7.6634765,98.08075,98.08075,3.7102993E-6,-3.0689404,-3.4563599,0.7343024
2235,6.776125,38.63534,38.63534,3.7102993E-6,-3.6264305,-3.7843845,0.7404168
2238,6.523584,210.43353,210.43353,3.7102993E-6,-4.6348004,-5.903349,0.7474976
2244,7.193504,41.876328,41.876328,3.7102993E-6,-3.2829108,-3.3637044,0.7343024
2251,6.9359922,210.78069,210.6172,3.7102993E-6,-4.7835364,-5.2244925,0.7360347
2254,6.527383,126.49166,126.49166,3.7102993E-6,-4.8313546,-5.326936,0.7473897
2255,6.9772224,221.32425,221.32425,3.7102993E-6,-5.140457,-5.111084,0.7349174
2259,7.1629024,157.49211,157.49211,3.7102993E-6,-3.783788,-4.4878283,0.7343024
2261,7.1592684,137.07764,137.07764,3.7102993E-6,-4.659234,-4.365816,0.7343024
2266,6.8157787,313.07428,313.07428,3.7102993E-6,-5.5060487,-5.7869177,0.73932254
2267,6.520124,189.98688,189.98688,3.7102993E-6,-6.1302505,-5.7906437,0.74759597
2270,6.5583034,174.59267,174.59267,3.7102993E-6,-5.592743,-5.617735,0.7465128
2272,6.8079233,139.19537,139.1873,3.7102993E-6,-5.125452,-4.887586,0.7395389
2273,7.365689,150.73428,150.73428,3.7102993E-6,-4.223313,-4.164426,0.7343024
2274,7.9339795,60.071976,60.071976,3.7102993E-6,-2.9933665,-2.8675234,0.7343024
2282,7.0520105,104.35965,104.35965,3.7102993E-6,-4.2582912,-4.2716093,0.7343024
2283,7.0315924,5.699548,2.7358444,3.7102993E-6,-1.6142849,-2.168255,0.7343024
2285,7.2238946,173.32031,173.32031,3.7102993E-6,-4.133772,-4.489266,0.7343024
2295,7.3926854,182.40192,181.57698,3.7102993E-6,-4.7479987,-4.295875,0.7343024
2296,7.614529,77.221375,77.221375,3.7102993E-6,-3.5957284,-3.3449535,0.7343024
2299,6.799721,28.490038,28.490038,3.7102993E-6,-2.7212927,-3.4959733,0.7397651
2302,6.5658984,125.49844,125.49781,3.7102993E-6,-5.2637725,-5.242174,0.74629784
2307,6.691868,12.846865,12.846865,3.7102993E-6,-3.0070426,-3.006841,0.74275786
2310,7.213737,85.21324,85.207375,3.7102993E-6,-3.999371,-3.8819838,0.7343024
2312,7.1904893,7.6281967,7.1288548,3.7102993E-6,-1.9672803,-2.2425764,0.7343024
2315,7.443486,98.08075,98.08075,3.7102993E-6,-4.3118806,-3.7152848,0.7343024
2316,6.681143,47.92613,47.56665,3.7102993E-6,-3.822387,-4.1124463,0.74305737
2320,6.866103,161.23201,161.22504,3.7102993E-6,-4.3283134,-4.9426246,0.7379407
2322,6.992742,150.17552,150.16803,3.7102993E-6,-4.970881,-4.679812,0.7344982
2323,6.9838986,163.52527,163.52527,3.7102993E-6,-5.08822,-4.788387,0.734737
2327,7.4669952,181.94427,181.94427,3.7102993E-6,-5.193009,-4.1903667,0.7343024
2331,7.3751287,197.56125,197.56125,3.7102993E-6,-4.0249324,-4.4941483,0.7343024
2333,7.645869,60.071976,60.071976,3.7102993E-6,-3.1033936,-3.1444871,0.7343024
2334,6.91886,64.17361,62.562138,3.7102993E-6,-3.560059,-4.0265756,0.73650056
2335,6.78755,27.956856,27.956856,3.7102993E-6,-3.1513848,-3.4976332,0.74010104
2340,6.7913027,38.63534,38.63534,3.7102993E-6,-3.5559852,-3.7616608,0.7399974
2346,7.2496367,41.437866,41.0325,3.7102993E-6,-2.1343095,-3.2902453,0.7343024
2349,7.559946,136.85617,136.85617,3.7102993E-6,-3.278955,-3.8293943,0.7343024
2354,6.5331254,142.60883,142.60883,3.7102993E-6,-6.272593,-5.4442377,0.7472266
2356,6.771889,89.8782,89.8782,3.7102993E-6,-4.0482063,-4.541356,0.740534
2357,6.8461466,76.529434,76.529434,3.7102993E-6,-4.264313,-4.2762923,0.7384878
2358,7.5916104,98.08075,98.08075,3.7102993E-6,-3.6043792,-3.5391138,0.7343024
2364,7.0937862,137.07764,137.07764,3.7102993E-6,-5.2394304,-4.458524,0.7343024
2368,7.3015823,172.39049,172.39049,3.7102993E-6,-4.3720527,-4.372981,0.7343024
2370,7.0187864,233.90309,233.90309,3.7102993E-6,-4.9715014,-5.10443,0.7343024
2371,7.343754,189.98688,189.98688,3.7102993E-6,-4.694967,-4.4026046,0.7343024
2375,7.334171,94.36513,94.11633,3.7102993E-6,-3.0901184,-3.8195715,0.7343024
2376,6.800855,67.61444,67.61444,3.7102993E-6,-3.9516852,-4.232342,0.7397338
2380,7.139561,17.631317,12.728157,3.7102993E-6,-2.7827528,-2.6290066,0.7343024
2382,6.50793,130.55106,130.55106,3.7102993E-6,-4.965288,-5.397873,0.7479428
2384,7.1144223,104.35965,104.35965,3.7102993E-6,-4.06553,-4.1869917,0.7343024
2386,6.521368,29.17927,23.857698,3.7102993E-6,-3.3259432,-3.8510146,0.74756056
2392,6.603739,94.18604,92.59861,3.7102993E-6,-3.9780662,-4.8835735,0.7452295
2393,7.5193157,189.2907,189.2907,3.7102993E-6,-3.8557265,-4.1534853,0.7343024
2394,7.7211595,60.071976,60.071976,3.7102993E-6,-3.1428814,-3.0693533,0.7343024
2396,6.562438,150.55945,150.55945,3.7102993E-6,-5.4792123,-5.4460807,0.74639577
2404,6.6117873,189.527,189.527,3.7102993E-6,-4.7068596,-5.6038146,0.74500275
2409,7.2977266,63.750366,63.750366,3.7102993E-6,-3.6343362,-3.5617132,0.7343024
2413,7.437598,131.66568,131.66568,3.7102993E-6,-4.0617547,-3.9551528,0.7343024
2414,6.893213,77.221375,77.221375,3.7102993E-6,-4.3961897,-4.220971,0.7371996
2415,6.8237624,81.378075,81.378075,3.7102993E-6,-4.447911,-4.36223,0.7391028
2421,7.4435315,111.01762,111.0169,3.7102993E-6,-4.066494,-3.7969272,0.7343024
2424,6.5307846,154.61105,154.61105,3.7102993E-6,-5.0918508,-5.536985,0.74729306
2426,7.504523,142.60883,142.60883,3.7102993E-6,-3.7176538,-3.9334817,0.7343024
2427,6.5208187,165.3302,165.3302,3.7102993E-6,-4.4146576,-5.631076,0.7475762
2428,7.2643456,31.990055,31.990055,3.7102993E-6,-3.0777788,-3.096947,0.7343024
2429,7.633703,88.018295,88.018295,3.7102993E-6,-4.139091,-3.414186,0.7343024
2430,6.9908113,163.52527,163.52527,3.7102993E-6,-4.7351556,-4.777934,0.7345503
2433,7.3484282,189.98688,189.98688,3.7102993E-6,-4.539861,-4.39592,0.7343024
2434,7.480213,98.08075,98.08075,3.7102993E-6,-3.7563322,-3.6709,0.7343024
2437,7.4311113,11.20745,0.0,3.7102993E-6,-1.6084733,-2.0024545,0.7343024
2441,6.613991,30.12191,25.821209,3.7102993E-6,-3.19012,-3.7941,0.74494076
2442,6.8697133,90.15072,90.15072,3.7102993E-6,-3.959416,-4.3917456,0.7378419
2443,7.7117987,60.071976,60.071976,3.7102993E-6,-3.0097685,-3.0785885,0.7343024
2444,6.611385,222.54497,222.54497,3.7102993E-6,-5.131654,-5.790163,0.7450141
2445,6.823571,176.45256,176.45256,3.7102993E-6,-4.1547866,-5.1148143,0.7391081
2451,7.575115,138.1855,138.1855,3.7102993E-6,-3.716434,-3.8178434,0.7343024
2455,6.5324235,81.77357,80.68474,3.7102993E-6,-4.39208,-4.8718867,0.7472465
2456,7.012628,137.07764,137.07764,3.7102993E-6,-4.907937,-4.575473,0.7343024
2462,7.1600046,81.1406,81.1406,3.7102993E-6,-3.5545592,-3.9163523,0.7343024
2463,6.650626,79.48232,79.476036,3.7102993E-6,-4.3462243,-4.6277647,0.74391156
2467,7.198449,187.53477,187.53477,3.7102993E-6,-4.812547,-4.6015453,0.7343024
2472,7.1347218,165.9371,165.68187,3.7102993E-6,-4.68647,-4.5779667,0.7343024
2474,7.0376186,104.35965,104.35965,3.7102993E-6,-4.6544647,-4.2913113,0.7343024
2487,7.3659177,61.942192,61.942192,3.7102993E-6,-3.1966558,-3.4632761,0.7343024
2488,7.2319703,16.279554,12.846164,3.7102993E-6,-2.8096528,-2.644728,0.7343024
2491,7.6766353,60.071976,60.071976,3.7102993E-6,-3.1289897,-3.1135492,0.7343024
2493,7.1296864,38.63534,38.63534,3.7102993E-6,-2.6570287,-3.3624256,0.7343024
2497,7.115735,77.221375,77.221375,3.7102993E-6,-4.190687,-3.9316332,0.7343024
2498,7.5560484,139.19537,139.1873,3.7102993E-6,-4.4996824,-3.839835,0.7343024
2499,7.367133,189.98688,189.98688,3.7102993E-6,-4.3538914,-4.369249,0.7343024
2505,7.628373,145.11153,145.11153,3.7102993E-6,-3.0944433,-3.7891552,0.7343024
2519,6.654005,143.94621,142.84486,3.7102993E-6,-4.5402417,-5.2219505,0.74381685
2522,7.4819407,22.334324,22.334324,3.7102993E-6,-2.0873358,-2.6670742,0.7343024
2523,6.7047534,90.182465,90.043755,3.7102993E-6,-3.7965016,-4.6216297,0.74239844
2524,7.093595,60.247883,57.038998,3.7102993E-6,-3.6506567,-3.7495644,0.7343024
2528,6.8877006,55.32829,55.32829,3.7102993E-6,-4.0265555,-3.9395778,0.7373501
