Event ID,Magnitude,DistanceRup (km),DistanceJB (km),Annual Rate,RSQSim 4860 10x ln(3.0s RotD50),ASK2014 ln(3.0s Median RotD50),ASK2014 3.0s Standard Deviation
1794,6.774109,33.493748,33.493748,3.7102993E-6,-3.4764678,-3.5818863,0.74047256
1796,7.4529796,11.670258,6.0162215,3.7102993E-6,-0.863211,-2.140072,0.7343024
1798,7.035862,20.961637,20.961637,3.7102993E-6,-2.2126236,-2.926662,0.7343024
1799,6.557013,42.943783,42.943783,3.7102993E-6,-3.238621,-4.1328273,0.7465493
1800,7.675045,111.55333,111.55333,3.7102993E-6,-3.9731627,-3.4497378,0.7343024
1804,6.798581,74.72537,74.72537,3.7102993E-6,-3.964467,-4.2410555,0.7397965
1805,6.6842012,163.17651,163.17651,3.7102993E-6,-3.8111985,-5.2122197,0.74297196
1808,6.6020274,157.57018,156.76591,3.7102993E-6,-4.4938,-5.3335314,0.7452777
1828,7.010625,126.239265,124.95791,3.7102993E-6,-4.1454544,-4.4164877,0.7343024
1829,7.050134,169.1311,169.1311,3.7102993E-6,-4.18858,-4.636832,0.7343024
1832,6.724034,122.6064,122.60574,3.7102993E-6,-5.171873,-4.8385987,0.7418616
1834,6.527376,42.857388,39.661884,3.7102993E-6,-3.5265918,-4.1786485,0.74738985
1838,7.06017,82.011246,80.14415,3.7102993E-6,-4.03968,-3.9659822,0.7343024
1842,7.8805203,64.456055,64.456055,3.7102993E-6,-2.8089757,-2.873294,0.7343024
1845,7.174379,127.99053,127.99053,3.7102993E-6,-3.733783,-4.198594,0.7343024
1846,7.33865,179.14651,179.14651,3.7102993E-6,-4.175549,-4.2706785,0.7343024
1857,6.8865495,77.67714,77.67714,3.7102993E-6,-4.0256176,-4.150147,0.7373816
1858,6.975784,14.013337,14.013337,3.7102993E-6,-2.1566,-2.692092,0.73495626
1861,7.160758,86.75181,84.949066,3.7102993E-6,-3.4514873,-3.885285,0.7343024
1862,7.015098,102.75703,102.75703,3.7102993E-6,-4.0869217,-4.2235465,0.7343024
1864,6.7041335,40.076977,40.076977,3.7102993E-6,-3.369704,-3.840168,0.7424157
1865,6.592473,143.77719,143.69705,3.7102993E-6,-4.476467,-5.215006,0.7455471
1870,6.735697,52.117767,49.335804,3.7102993E-6,-3.968249,-3.9847348,0.7415374
1874,7.4575357,184.34067,184.34067,3.7102993E-6,-4.330895,-4.230076,0.7343024
1878,7.2412467,55.526245,55.526245,3.7102993E-6,-3.031919,-3.4371583,0.7343024
1879,7.595329,111.55333,111.55333,3.7102993E-6,-4.4245853,-3.5441384,0.7343024
1880,7.306367,159.81267,159.81267,3.7102993E-6,-4.3465676,-4.21269,0.7343024
1881,7.272312,137.45686,137.45686,3.7102993E-6,-3.4080849,-4.126688,0.7343024
1888,6.9639807,68.82312,68.82312,3.7102993E-6,-3.910069,-3.9434783,0.7352756
1890,7.5991592,72.57272,72.57272,3.7102993E-6,-3.4224687,-3.2342033,0.7343024
1893,7.384142,101.484116,101.47919,3.7102993E-6,-2.8667235,-3.7258842,0.7343024
1895,7.010905,80.37939,78.00312,3.7102993E-6,-4.1140943,-4.0070586,0.7343024
1897,7.477841,153.96103,153.96103,3.7102993E-6,-2.9612308,-3.946878,0.7343024
1898,7.3342175,127.087944,127.087944,3.7102993E-6,-3.7681847,-3.976397,0.7343024
1902,7.3610177,179.14651,179.14651,3.7102993E-6,-4.2147746,-4.2390847,0.7343024
1903,6.8772736,149.88371,149.88371,3.7102993E-6,-4.8504252,-4.778889,0.7376351
1904,7.742911,64.456055,64.456055,3.7102993E-6,-2.9093378,-3.0071993,0.7343024
1910,7.3653555,118.67594,118.67594,3.7102993E-6,-3.936624,-3.8789616,0.7343024
1916,7.329025,133.42598,133.42598,3.7102993E-6,-4.272275,-4.024379,0.7343024
1921,6.5196815,42.857388,39.661884,3.7102993E-6,-4.016227,-4.191074,0.74760854
1924,7.4527097,203.22542,203.22542,3.7102993E-6,-4.635242,-4.2251296,0.7343024
1927,6.5393257,49.298733,48.955143,3.7102993E-6,-3.3962026,-4.2829213,0.74705064
1938,6.795941,71.59612,71.59612,3.7102993E-6,-3.582807,-4.2068286,0.7398694
1939,6.8901978,93.183426,93.178055,3.7102993E-6,-4.153075,-4.3003907,0.7372819
1943,6.757699,173.04012,173.03362,3.7102993E-6,-4.365914,-5.121738,0.7409269
1945,6.6797986,169.1311,169.1311,3.7102993E-6,-4.893596,-5.259309,0.743095
1951,6.508278,151.06696,151.06696,3.7102993E-6,-5.386193,-5.470704,0.7479329
1954,7.5726695,118.07015,117.86988,3.7102993E-6,-3.2912328,-3.6141963,0.7343024
1955,7.83273,64.456055,64.456055,3.7102993E-6,-2.9270408,-2.91906,0.7343024
1958,7.384308,44.997272,44.997272,3.7102993E-6,-2.7970493,-3.1283321,0.7343024
1960,7.3432727,179.14651,179.14651,3.7102993E-6,-4.1879187,-4.2641354,0.7343024
1968,7.0930276,91.465065,91.465065,3.7102993E-6,-3.6098092,-4.017458,0.7343024
1978,7.556663,165.04498,165.04498,3.7102993E-6,-2.9764695,-3.9007926,0.7343024
1979,6.664321,177.23874,177.23874,3.7102993E-6,-4.8640933,-5.3404636,0.7435279
1989,6.8418946,159.81267,159.81267,3.7102993E-6,-5.709661,-4.898232,0.7386045
1991,6.6773877,150.88504,150.8776,3.7102993E-6,-4.307431,-5.130939,0.74316233
1995,7.0946646,72.57272,72.57272,3.7102993E-6,-3.4424002,-3.8221674,0.7343024
1998,7.5794053,80.27149,80.27149,3.7102993E-6,-4.161567,-3.3255193,0.7343024
2000,7.8888583,64.456055,64.456055,3.7102993E-6,-3.0073235,-2.8653893,0.7343024
2001,7.5619893,151.06696,151.06696,3.7102993E-6,-3.615017,-3.8209944,0.7343024
2002,6.550276,139.59738,139.59738,3.7102993E-6,-4.341369,-5.3031006,0.74674016
2009,6.6869435,32.05209,32.05209,3.7102993E-6,-2.9486783,-3.6727548,0.74289536
2012,7.140792,84.76747,84.76747,3.7102993E-6,-3.4501872,-3.8917077,0.7343024
2013,7.2390256,127.087944,127.087944,3.7102993E-6,-4.0999455,-4.103946,0.7343024
2022,7.074132,52.35641,52.35641,3.7102993E-6,-3.2610059,-3.583768,0.7343024
2023,7.369619,179.14651,179.14651,3.7102993E-6,-4.0452147,-4.226981,0.7343024
2024,7.313737,77.67714,77.67714,3.7102993E-6,-3.1215997,-3.6080608,0.7343024
2026,6.594157,42.857388,39.661884,3.7102993E-6,-3.64636,-4.0716634,0.74549955
2027,7.389714,20.961637,20.961637,3.7102993E-6,-2.2064013,-2.616781,0.7343024
2029,7.0089264,74.72537,74.72537,3.7102993E-6,-3.8501937,-3.9555175,0.7343024
2032,6.757671,55.526245,55.526245,3.7102993E-6,-3.4791296,-4.04244,0.7409277
2034,7.6990013,122.6064,122.60574,3.7102993E-6,-3.6568341,-3.4836822,0.7343024
2038,6.7602797,45.7738,45.7738,3.7102993E-6,-2.451863,-3.8691084,0.7408554
2044,7.33344,194.779,194.779,3.7102993E-6,-3.096948,-4.3557606,0.7343024
2045,7.3631496,97.59311,97.59311,3.7102993E-6,-3.1779723,-3.6926203,0.7343024
2051,7.8428216,64.456055,64.456055,3.7102993E-6,-2.9306524,-2.90933,0.7343024
2052,6.764052,41.20161,37.620907,3.7102993E-6,-3.3512526,-3.7133482,0.7407509
2058,6.576282,207.35408,207.14989,3.7102993E-6,-4.908332,-5.6935368,0.7460042
2060,7.109866,86.75181,84.949066,3.7102993E-6,-4.03153,-3.950791,0.7343024
2062,7.253007,159.81267,159.81267,3.7102993E-6,-3.9031966,-4.287674,0.7343024
2069,6.7285028,159.52527,159.52527,3.7102993E-6,-4.5563564,-5.10333,0.7417373
2072,7.384622,118.67594,118.67594,3.7102993E-6,-3.753134,-3.854094,0.7343024
2081,6.78893,138.2974,138.20699,3.7102993E-6,-4.3008957,-4.8031178,0.74006295
2082,7.18065,36.83615,36.83615,3.7102993E-6,-2.1654358,-3.1974998,0.7343024
2088,7.557052,72.57272,72.57272,3.7102993E-6,-2.8754044,-3.2799282,0.7343024
2091,7.3856897,179.14651,179.14651,3.7102993E-6,-4.1279235,-4.204435,0.7343024
2094,7.833544,64.456055,64.456055,3.7102993E-6,-2.432448,-2.9182737,0.7343024
2098,7.2994537,179.1023,179.1023,3.7102993E-6,-3.0393891,-4.3262305,0.7343024
2100,7.270312,127.087944,127.087944,3.7102993E-6,-4.2297173,-4.0616817,0.7343024
2110,6.6013427,164.39427,164.39427,3.7102993E-6,-5.249901,-5.381114,0.74529696
2111,7.2668405,161.1872,161.1872,3.7102993E-6,-3.685535,-4.2759104,0.7343024
2114,7.28201,131.16362,131.16362,3.7102993E-6,-3.6686313,-4.07298,0.7343024
2116,7.0223484,20.961637,20.961637,3.7102993E-6,-2.4115086,-2.9393506,0.7343024
2117,7.3632693,121.50828,121.50828,3.7102993E-6,-3.6985335,-3.900998,0.7343024
2118,7.4757733,68.61987,68.61987,3.7102993E-6,-2.9811928,-3.3299794,0.7343024
2119,6.501899,52.612103,52.612103,3.7102993E-6,-4.1204357,-4.41283,0.7481145
2120,6.6633096,42.857388,39.661884,3.7102993E-6,-3.4791808,-3.962497,0.7435562
2136,7.840677,64.456055,64.456055,3.7102993E-6,-2.7560992,-2.9113948,0.7343024
2137,7.055974,185.00325,185.00325,3.7102993E-6,-4.227995,-4.7168875,0.7343024
2140,7.1932936,52.117767,49.335804,3.7102993E-6,-3.4961457,-3.4196286,0.7343024
2147,7.035745,96.3486,96.3486,3.7102993E-6,-4.210159,-4.138663,0.7343024
2152,7.0412292,22.805168,22.805168,3.7102993E-6,-2.7583878,-2.9833684,0.7343024
2153,7.369926,179.14651,179.14651,3.7102993E-6,-4.2586403,-4.2265496,0.7343024
2157,6.646101,217.2965,217.18526,3.7102993E-6,-4.2198567,-5.606862,0.74403846
2162,6.8966093,113.04958,113.04958,3.7102993E-6,-4.9297094,-4.4775925,0.7371069
2163,6.982159,71.59612,71.59612,3.7102993E-6,-3.1088169,-3.9537024,0.73478395
2168,7.071856,80.37939,78.00312,3.7102993E-6,-3.697382,-3.9279106,0.7343024
2170,7.1003337,159.81267,159.81267,3.7102993E-6,-4.2345257,-4.507628,0.7343024
2171,7.704531,111.55333,111.55333,3.7102993E-6,-4.230447,-3.4153738,0.7343024
2174,6.8241987,126.03358,126.03358,3.7102993E-6,-4.4501066,-4.6880245,0.7390908
2181,6.659857,238.25688,238.25688,3.7102993E-6,-3.7893398,-5.687355,0.74365294
2182,7.2051225,102.94228,102.0795,3.7102993E-6,-4.128649,-3.969987,0.7343024
2185,7.611144,139.59738,139.59738,3.7102993E-6,-3.5775378,-3.6955082,0.7343024
2188,6.574189,72.57272,72.57272,3.7102993E-6,-3.962228,-4.5967155,0.7460634
2190,7.4258194,55.526245,55.526245,3.7102993E-6,-3.4478283,-3.2347195,0.7343024
2191,7.6227927,75.64165,75.64165,3.7102993E-6,-3.5821714,-3.2368996,0.7343024
2192,7.7391663,64.456055,64.456055,3.7102993E-6,-2.9248075,-3.0109344,0.7343024
2197,6.5462613,14.013337,14.013337,3.7102993E-6,-2.927805,-3.1754217,0.74685395
2204,7.060732,35.630653,34.475258,3.7102993E-6,-3.140997,-3.2988842,0.7343024
2207,6.669675,194.55098,194.55098,3.7102993E-6,-4.756267,-5.4334,0.74337804
2208,6.991614,77.67714,77.67714,3.7102993E-6,-3.9831254,-4.011003,0.73452866
2209,6.9550376,82.19026,82.19026,3.7102993E-6,-4.1185255,-4.108166,0.7355179
2213,7.0830564,146.53802,146.53802,3.7102993E-6,-4.123985,-4.4509325,0.7343024
2214,6.8922586,209.62018,209.62018,3.7102993E-6,-4.9770064,-5.103825,0.73722565
2218,7.5819683,55.762447,55.762447,3.7102993E-6,-3.030246,-3.0754082,0.7343024
2219,6.7579045,86.75181,84.949066,3.7102993E-6,-3.7662933,-4.4474597,0.74092126
2220,6.8102207,93.73907,92.07038,3.7102993E-6,-3.2593894,-4.429314,0.7394756
2224,7.221579,179.14651,179.14651,3.7102993E-6,-5.16983,-4.4388494,0.7343024
2226,6.5675855,192.39337,192.39337,3.7102993E-6,-5.5704317,-5.6244264,0.7462501
2229,7.1532583,125.44103,125.44103,3.7102993E-6,-4.1274295,-4.2099695,0.7343024
2230,7.068712,190.2685,190.2685,3.7102993E-6,-3.9862335,-4.7256584,0.7343024
2232,6.63065,42.857388,39.661884,3.7102993E-6,-3.4637675,-4.0138497,0.74447227
2234,7.6634765,111.55333,111.55333,3.7102993E-6,-2.9759457,-3.463302,0.7343024
2235,6.776125,52.35641,52.35641,3.7102993E-6,-3.901954,-3.9613066,0.7404168
2238,6.523584,201.48717,201.48717,3.7102993E-6,-3.8756797,-5.7671247,0.7474976
2244,7.193504,54.75719,54.75719,3.7102993E-6,-3.504543,-3.4807549,0.7343024
2254,6.527383,117.262245,117.262245,3.7102993E-6,-4.633713,-5.1622715,0.7473897
2255,6.9772224,209.62018,209.62018,3.7102993E-6,-4.82761,-4.9680123,0.7349174
2259,7.1629024,152.60797,152.60797,3.7102993E-6,-3.7129965,-4.3736434,0.7343024
2261,7.1592684,127.087944,127.087944,3.7102993E-6,-4.3683224,-4.2132144,0.7343024
2266,6.8157787,299.6245,299.6245,3.7102993E-6,-4.991579,-5.64705,0.73932254
2267,6.520124,179.14651,179.14651,3.7102993E-6,-6.013682,-5.638195,0.74759597
2270,6.5583034,165.80139,165.80139,3.7102993E-6,-5.200699,-5.475085,0.7465128
2272,6.8079233,150.88504,150.8776,3.7102993E-6,-4.794116,-4.884072,0.7395389
2273,7.365689,137.45686,137.45686,3.7102993E-6,-3.9259079,-4.0006,0.7343024
2274,7.9339795,64.456055,64.456055,3.7102993E-6,-2.3445768,-2.8230305,0.7343024
2282,7.0520105,96.3486,96.3486,3.7102993E-6,-3.8920188,-4.1167474,0.7343024
2283,7.0315924,6.4437776,4.0647593,3.7102993E-6,-1.4842395,-2.1422894,0.7343024
2285,7.2238946,167.298,167.298,3.7102993E-6,-4.016265,-4.371279,0.7343024
2295,7.3926854,171.69846,170.78539,3.7102993E-6,-4.3052692,-4.1566343,0.7343024
2296,7.614529,72.57272,72.57272,3.7102993E-6,-2.9253778,-3.2176647,0.7343024
2299,6.799721,40.076977,40.076977,3.7102993E-6,-3.0700805,-3.6950634,0.7397651
2302,6.5658984,136.78381,136.78322,3.7102993E-6,-4.833019,-5.248097,0.74629784
2307,6.691868,26.407139,26.407139,3.7102993E-6,-2.7799094,-3.50089,0.74275786
2310,7.213737,98.359116,98.354034,3.7102993E-6,-4.133114,-3.9143114,0.7343024
2312,7.1904893,9.42013,8.903505,3.7102993E-6,-1.9341669,-2.273471,0.7343024
2315,7.443486,111.55333,111.55333,3.7102993E-6,-4.1714964,-3.729999,0.7343024
2316,6.681143,44.841938,44.44531,3.7102993E-6,-3.5601773,-3.9682858,0.74305737
2320,6.866103,173.04012,173.03362,3.7102993E-6,-3.2308335,-4.930277,0.7379407
2322,6.992742,162.01839,162.01144,3.7102993E-6,-4.7595725,-4.668928,0.7344982
2323,6.9838986,153.12585,153.12585,3.7102993E-6,-4.66583,-4.63892,0.734737
2327,7.4669952,195.87895,195.87895,3.7102993E-6,-4.7574873,-4.1714516,0.7343024
2333,7.645869,64.456055,64.456055,3.7102993E-6,-2.92352,-3.1055462,0.7343024
2334,6.91886,54.7965,53.31011,3.7102993E-6,-3.1944726,-3.8077438,0.73650056
2335,6.78755,41.696598,41.696598,3.7102993E-6,-3.7414038,-3.747066,0.74010104
2340,6.7913027,52.35641,52.35641,3.7102993E-6,-3.7386158,-3.9373271,0.7399974
2346,7.2496367,43.381268,42.977695,3.7102993E-6,-2.4140856,-3.2386494,0.7343024
2349,7.559946,140.43047,140.43047,3.7102993E-6,-3.1959298,-3.764901,0.7343024
2354,6.5331254,151.06696,151.06696,3.7102993E-6,-5.683986,-5.4219813,0.7472266
2356,6.771889,99.88696,99.88696,3.7102993E-6,-3.5519934,-4.5560255,0.740534
2357,6.8461466,71.59612,71.59612,3.7102993E-6,-3.2431743,-4.131962,0.7384878
2358,7.5916104,111.55333,111.55333,3.7102993E-6,-3.6472433,-3.548595,0.7343024
2364,7.0937862,127.087944,127.087944,3.7102993E-6,-4.8603215,-4.3045616,0.7343024
2368,7.3015823,159.81267,159.81267,3.7102993E-6,-3.6710823,-4.2193737,0.7343024
2371,7.343754,179.14651,179.14651,3.7102993E-6,-4.2569323,-4.263455,0.7343024
2375,7.334171,91.96952,91.712654,3.7102993E-6,-3.2370305,-3.714378,0.7343024
2376,6.800855,55.526245,55.526245,3.7102993E-6,-3.4847617,-3.9734545,0.7397338
2380,7.139561,11.283598,0.0,3.7102993E-6,-2.0605636,-2.1562197,0.7343024
2382,6.50793,139.59738,139.59738,3.7102993E-6,-4.9077306,-5.385095,0.7479428
2384,7.1144223,96.3486,96.3486,3.7102993E-6,-3.712066,-4.033498,0.7343024
2386,6.521368,41.20161,37.620907,3.7102993E-6,-3.9654953,-4.0926924,0.74756056
2392,6.603739,86.75181,84.949066,3.7102993E-6,-3.598766,-4.7177906,0.7452295
2393,7.5193157,203.22542,203.22542,3.7102993E-6,-4.0794997,-4.13186,0.7343024
2394,7.7211595,64.456055,64.456055,3.7102993E-6,-2.9293823,-3.0289617,0.7343024
2396,6.562438,141.16264,141.16264,3.7102993E-6,-5.1290774,-5.291601,0.74639577
2404,6.6117873,199.57243,199.57243,3.7102993E-6,-4.5595818,-5.5776563,0.74500275
2409,7.2977266,77.67714,77.67714,3.7102993E-6,-3.6841881,-3.6272447,0.7343024
2413,7.437598,145.58907,145.58907,3.7102993E-6,-4.1217775,-3.9533513,0.7343024
2414,6.893213,72.57272,72.57272,3.7102993E-6,-3.9241655,-4.081411,0.7371996
2415,6.8237624,75.64165,75.64165,3.7102993E-6,-4.108102,-4.2111816,0.7391028
2421,7.4435315,122.6064,122.60574,3.7102993E-6,-3.9817255,-3.7906725,0.7343024
2424,6.5307846,140.82469,140.82469,3.7102993E-6,-4.2943783,-5.3502088,0.74729306
2426,7.504523,151.06696,151.06696,3.7102993E-6,-3.9850395,-3.8958476,0.7343024
2427,6.5208187,165.04498,165.04498,3.7102993E-6,-4.3117194,-5.544183,0.7475762
2428,7.2643456,31.255823,31.255823,3.7102993E-6,-2.1222124,-2.995687,0.7343024
2429,7.633703,80.27149,80.27149,3.7102993E-6,-3.9349663,-3.2655876,0.7343024
2430,6.9908113,153.12585,153.12585,3.7102993E-6,-4.409166,-4.6285915,0.7345503
2433,7.3484282,179.14651,179.14651,3.7102993E-6,-4.4012475,-4.256846,0.7343024
2434,7.480213,111.55333,111.55333,3.7102993E-6,-4.08336,-3.684317,0.7343024
2437,7.4311113,11.283598,0.0,3.7102993E-6,-1.4066166,-1.9539539,0.7343024
2441,6.613991,42.857388,39.661884,3.7102993E-6,-3.5435648,-4.0401855,0.74494076
2442,6.8697133,83.64952,83.64952,3.7102993E-6,-3.736719,-4.2390833,0.7378419
2443,7.7117987,64.456055,64.456055,3.7102993E-6,-3.142111,-3.038377,0.7343024
2445,6.823571,162.70758,162.70758,3.7102993E-6,-3.6926405,-4.945294,0.7391081
2451,7.575115,152.11713,152.11713,3.7102993E-6,-3.6592515,-3.8096628,0.7343024
2455,6.5324235,95.54547,94.615265,3.7102993E-6,-4.8322544,-4.942504,0.7472465
2456,7.012628,127.087944,127.087944,3.7102993E-6,-4.610939,-4.419823,0.7343024
2462,7.1600046,94.868706,94.868706,3.7102993E-6,-3.4599435,-3.9605672,0.7343024
2463,6.650626,93.183426,93.178055,3.7102993E-6,-4.3211637,-4.696037,0.74391156
2467,7.198449,183.12682,183.12682,3.7102993E-6,-3.8343124,-4.4936676,0.7343024
2472,7.1347218,178.7154,178.47844,3.7102993E-6,-4.52984,-4.5643244,0.7343024
2474,7.0376186,96.3486,96.3486,3.7102993E-6,-4.344371,-4.136134,0.7343024
2487,7.3659177,50.02165,50.02165,3.7102993E-6,-2.874729,-3.2245595,0.7343024
2488,7.2319703,11.670258,6.0162215,3.7102993E-6,-1.7635121,-2.3495886,0.7343024
2491,7.6766353,64.456055,64.456055,3.7102993E-6,-2.8415015,-3.0740154,0.7343024
2493,7.1296864,52.35641,52.35641,3.7102993E-6,-3.2393374,-3.5100963,0.7343024
2497,7.115735,72.57272,72.57272,3.7102993E-6,-3.4510188,-3.7958589,0.7343024
2498,7.5560484,150.88504,150.8776,3.7102993E-6,-4.267956,-3.8197463,0.7343024
2499,7.367133,179.14651,179.14651,3.7102993E-6,-4.068429,-4.230477,0.7343024
2505,7.628373,159.04497,159.04497,3.7102993E-6,-3.0219276,-3.7770982,0.7343024
2519,6.654005,134.57848,133.36876,3.7102993E-6,-4.1139584,-5.0667644,0.74381685
2522,7.4819407,20.961637,20.961637,3.7102993E-6,-2.4216738,-2.5430908,0.7343024
2523,6.7047534,100.65128,100.527016,3.7102993E-6,-3.5312157,-4.642415,0.74239844
2524,7.093595,73.413895,70.80424,3.7102993E-6,-3.9375303,-3.8249745,0.7343024
2528,6.8877006,68.82312,68.82312,3.7102993E-6,-4.0395365,-4.0423203,0.7373501
2535,7.470226,171.6897,171.6897,3.7102993E-6,-3.3862343,-4.0501466,0.7343024
2539,7.3863406,126.68237,126.68237,3.7102993E-6,-3.3292785,-3.905244,0.7343024
2541,7.7783327,64.456055,64.456055,3.7102993E-6,-2.7886987,-2.9721081,0.7343024
2546,7.0500894,146.53802,146.53802,3.7102993E-6,-4.4423447,-4.4988904,0.7343024
2547,7.5711207,78.62998,78.62998,3.7102993E-6,-3.539983,-3.3202746,0.7343024
2549,6.8219013,142.5623,142.5623,3.7102993E-6,-3.8658605,-4.8134356,0.73915404
2550,6.960454,127.087944,127.087944,3.7102993E-6,-4.3822575,-4.4951177,0.7353712
2553,7.5535803,199.60371,199.60371,3.7102993E-6,-3.3680084,-4.0684676,0.7343024
2561,7.543944,188.49718,188.49718,3.7102993E-6,-3.4296277,-4.0312333,0.7343024
2564,7.3728547,179.14651,179.14651,3.7102993E-6,-4.140602,-4.2224345,0.7343024
