
X-Axis: Magnitude
Y-Axis: Number
Number of Data Sets: 2


DATASET #1

     Name: Study 18.8 Incremental
   Points: 30
     Info: null

Data[x,y]:
6.05	  375.0
6.15	  444.0
6.25	  492.0
6.35	  591.0
6.45	  703.0
6.55	  33590.0
6.65	  35282.0
6.75	  41850.0
6.85	  48050.0
6.95	  51446.0
7.05	  55833.0
7.15	  55412.0
7.25	  51166.0
7.35	  49100.0
7.45	  45485.0
7.55	  43482.0
7.65	  40019.0
7.75	  34535.0
7.85	  27230.0
7.95	  17304.0
8.05	  8457.0
8.15	  2851.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 30
     Info: null

Data[x,y]:
6.0	  643697.0
6.1	  643322.0
6.2	  642878.0
6.3	  642386.0
6.4	  641795.0
6.5	  641092.0
6.6	  607502.0
6.7	  572220.0
6.8	  530370.0
6.9	  482320.0
7.0	  430874.0
7.1	  375041.0
7.2	  319629.0
7.3	  268463.0
7.4	  219363.0
7.5	  173878.0
7.6	  130396.0
7.7	  90377.0
7.8	  55842.0
7.9	  28612.0
8.0	  11308.0
8.1	  2851.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0


